projectRcn,projectID,participationId,projectAcronym,role,id,name,WikiOrganization,shortName,activityType,endOfParticipation,ecContribution,country,WikiCountry,street,WikiStreet,city,WikiCity,postCode
223010,856777,856777996377696,Full5G,participant,996377696,Nokia Networks France,http://www.wikidata.org/entity/Q96583765,NBLF,PRC,false,137500,France,http://www.wikidata.org/entity/Q142,SITE NOKIA PARIS SACLAY ROUTE DE VILLEJUST,,Nozay,https://www.wikidata.org/entity/Q65442906,91620
223010,856777,856777999985223,Full5G,participant,999985223,University of Surrey,http://www.wikidata.org/entity/Q546976,SURREY,HES,false,111250,United Kingdom,http://www.wikidata.org/entity/Q145,Stag Hill,,Guildford Four and Maguire Seven,https://www.wikidata.org/entity/Q15135776,GU2 7XH
223010,856777,856777999628360,Full5G,participant,999628360,DigiWorld by IDATE,http://www.wikidata.org/entity/Q3146572,IDATE,OTH,false,147500,France,http://www.wikidata.org/entity/Q142,ALLEE YVES STOURDZE 45,,Hôtel de Clapiers,https://www.wikidata.org/entity/Q36693875,34830
223010,856777,856777999695387,Full5G,participant,999695387,MARTEL GMBH,,MARTEL GMBH,PRC,false,180000,Switzerland,http://www.wikidata.org/entity/Q39,UBERLANDSTRASSE 111,,Dübendorf,https://www.wikidata.org/entity/Q64082,8600
225113,861165,861165999643007,SEMANTIC,participant,999643007,ETHNIKO KAI KAPODISTRIAKO PANEPISTIMIO ATHINON,,NKUA,HES,false,486035.28,Greece,http://www.wikidata.org/entity/Q41,6 CHRISTOU LADA STR,,Athens,https://www.wikidata.org/entity/Q1524,10561
225113,861165,861165999638739,SEMANTIC,coordinator,999638739,Telecommunications Technology Center of Catalonia,http://www.wikidata.org/entity/Q17597352,CTTC,REC,false,501809.76,Spain,http://www.wikidata.org/entity/Q29,AVINGUDA CARL FRIEDRICH GAUSS 7 PARC MEDITERRANI DE TECNOLOGIA,,Castelldefels,https://www.wikidata.org/entity/Q15597,08860
225113,861165,861165917691296,SEMANTIC,participant,917691296,FOGUS INNOVATIONS & SERVICES P.C.,,FOG,PRC,false,243017.64,Greece,http://www.wikidata.org/entity/Q41,MICHALI KARAOLI 51-53,,KAISAIRIANI,,161 21
225113,861165,861165974894427,SEMANTIC,participant,974894427,NATIONAL INSTRUMENTS DRESDEN GMBH,,NI,PRC,false,252788.4,Germany,http://www.wikidata.org/entity/Q183,Waldschlößchen-Brauerei; Sozietätsbrauerei zum Waldschlösschen; Brauhaus am Waldschlösschen Radeberger Vorstadt,https://www.wikidata.org/entity/Q49458596,Dresden,https://www.wikidata.org/entity/Q1731,01099
225113,861165,861165999977754,SEMANTIC,participant,999977754,Politecnico di Torino,http://www.wikidata.org/entity/Q392897,POLITO,HES,false,261499.68,Italy,http://www.wikidata.org/entity/Q38,CORSO DUCA DEGLI ABRUZZI 24,,Turin,https://www.wikidata.org/entity/Q495,10129
225113,861165,861165999606147,SEMANTIC,participant,999606147,EURECOM,http://www.wikidata.org/entity/Q1518473,EURECOM,HES,false,549604.08,France,http://www.wikidata.org/entity/Q142,ROUTE DES CHAPPES 450 CAMPUS SOPHIATECH,,biota,https://www.wikidata.org/entity/Q845214,06410
225113,861165,861165996237822,SEMANTIC,participant,996237822,IQUADRAT INFORMATICA SL,,IQUADRAT,PRC,false,501809.76,Spain,http://www.wikidata.org/entity/Q29,CALLE DOCTOR RIZAL 10 P.BJ2 PTA 2,,Barcelona,https://www.wikidata.org/entity/Q1492,08006
225113,861165,861165996377696,SEMANTIC,participant,996377696,Nokia Networks France,http://www.wikidata.org/entity/Q96583765,NBLF,PRC,false,274802.04,France,http://www.wikidata.org/entity/Q142,SITE NOKIA PARIS SACLAY ROUTE DE VILLEJUST,,Nozay,https://www.wikidata.org/entity/Q65442906,91620
225113,861165,861165915919979,SEMANTIC,participant,915919979,TELENOR SVERIGE AKTIEBOLAG,,TLN,PRC,false,281982.96,Sweden,http://www.wikidata.org/entity/Q34,GARVIS CARLSSONS GATA 3,,Solna,https://www.wikidata.org/entity/Q10673304,169 03
225113,861165,861165999980373,SEMANTIC,participant,999980373,CHALMERS TEKNISKA HOEGSKOLA AB,,CHALMERS,HES,false,563965.92,Sweden,http://www.wikidata.org/entity/Q34,apostrophe,https://www.wikidata.org/entity/Q436048,Gothenburg,https://www.wikidata.org/entity/Q25287,41296
212494,780354,780354985883751,QAMeleon,participant,985883751,FINISAR GERMANY GMBH,,FNSR,PRC,false,633000,Germany,http://www.wikidata.org/entity/Q183,REUCHLINSTRASSE 1011,,Berlin,https://www.wikidata.org/entity/Q64,10553
212494,780354,780354996613600,QAMeleon,participant,996613600,Nextworks,http://www.wikidata.org/entity/Q29974885,NXW,PRC,false,345375,Italy,http://www.wikidata.org/entity/Q38,VIA LIVORNESE 1027,,Pisa,https://www.wikidata.org/entity/Q13375,56122
212494,780354,780354954612212,QAMeleon,participant,954612212,VARIOOPTICS AG,,VO,PRC,false,462062.5,Switzerland,http://www.wikidata.org/entity/Q39,MITTELBISSAUSTRASSE 7,,Heidenau,https://www.wikidata.org/entity/Q6715,9410
212494,780354,780354999895692,QAMeleon,participant,999895692,ARISTOTELIO PANEPISTIMIO THESSALONIKIS,,ARISTOTLE UNIVERSITY OF THESSALONIKI,HES,false,493750,Greece,http://www.wikidata.org/entity/Q41,KEDEA BUILDING TRITIS SEPTEMVRIOU ARISTOTLE UNIV CAMPUS,,Thessaloniki,https://www.wikidata.org/entity/Q17151,54636
212494,780354,780354999984059,QAMeleon,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,964173.75,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
212494,780354,780354999981149,QAMeleon,participant,999981149,INTERUNIVERSITAIR MICROELECTRONICA CENTRUM,,IMEC,REC,false,508500,Belgium,http://www.wikidata.org/entity/Q31,KAPELDREEF 75,,Leuven,https://www.wikidata.org/entity/Q118958,3001
212494,780354,780354985490319,QAMeleon,participant,985490319,ALTER TECHNOLOGY TUV NORD UK LIMITED,,Alter Technology UK Limited,PRC,false,387281.25,United Kingdom,http://www.wikidata.org/entity/Q145,BAIN SQUARE 5,,Livingston,https://www.wikidata.org/entity/Q79589,EH54 7DQ
212494,780354,780354999594507,QAMeleon,participant,999594507,Finisar Sweden AB,,FNSR-SE,PRC,false,446500,Sweden,http://www.wikidata.org/entity/Q34,TORSHAMNSGATAN 30A,,Kistarcsa,https://www.wikidata.org/entity/Q512073,164 40
212494,780354,780354999990655,QAMeleon,participant,999990655,Technical University of Denmark,http://www.wikidata.org/entity/Q1269766,DTU,HES,false,144750,Denmark,http://www.wikidata.org/entity/Q35,ANKER ENGELUNDSVEJ 1 BYGNING 101 A,,Kongens Lyngby,https://www.wikidata.org/entity/Q2239,2800
212494,780354,780354999971546,QAMeleon,participant,999971546,IIIV LAB,,III V LAB GIE,PRC,false,821010,France,http://www.wikidata.org/entity/Q142,1 AVENUE AUGUSTIN FRESNEL CAMPUS POLYTECHNIQUE,,Palaiseau,https://www.wikidata.org/entity/Q205580,91767
212494,780354,780354950758208,QAMeleon,participant,950758208,SMART PHOTONICS BV,,SMART Photonics,PRC,false,253812.5,Netherlands,http://www.wikidata.org/entity/Q55,HIGH TECH CAMPUS 29,,Eindhoven,https://www.wikidata.org/entity/Q9832,5656 AE
212494,780354,780354996377696,QAMeleon,participant,996377696,Nokia Networks France,http://www.wikidata.org/entity/Q96583765,NBLF,PRC,false,719715,France,http://www.wikidata.org/entity/Q142,SITE NOKIA PARIS SACLAY ROUTE DE VILLEJUST,,Nozay,https://www.wikidata.org/entity/Q65442906,91620
212494,780354,780354999977269,QAMeleon,participant,999977269,Eindhoven University of Technology,http://www.wikidata.org/entity/Q280824,TUe,HES,false,520253.75,Netherlands,http://www.wikidata.org/entity/Q55,GROENE LOPER 3,,Eindhoven,https://www.wikidata.org/entity/Q9832,5612 AE
212494,780354,780354999908496,QAMeleon,participant,999908496,TELECOM ITALIA SPA,,TIM,PRC,false,281250,Italy,http://www.wikidata.org/entity/Q38,VIA GAETANO NEGRI 1,,Milan,https://www.wikidata.org/entity/Q490,20123
212494,780354,780354999654356,QAMeleon,coordinator,999654356,Institute of Communication and Computer Systems,http://www.wikidata.org/entity/Q30289833,ICCS,REC,false,659375,Greece,http://www.wikidata.org/entity/Q41,Patission Str. 42,,Athens,https://www.wikidata.org/entity/Q1524,10682
212494,780354,780354950983248,QAMeleon,participant,950983248,VPIPHOTONICS GMBH,,VPI,PRC,false,358750,Germany,http://www.wikidata.org/entity/Q183,CARNOTSTRASSE 6,,Berlin,https://www.wikidata.org/entity/Q64,10587
218802,821830,821830999844864,FLEXGAN,participant,999844864,Tor Vergata University of Rome,http://www.wikidata.org/entity/Q1031803,UNITOV,HES,false,519375,Italy,http://www.wikidata.org/entity/Q38,VIA CRACOVIA 50,,Rome,https://www.wikidata.org/entity/Q220,00133
218802,821830,821830999795394,FLEXGAN,coordinator,999795394,United States of America,http://www.wikidata.org/entity/Q30,TTI,PRC,false,905000,Spain,http://www.wikidata.org/entity/Q29,C ALBERT EINSTEIN 14,,Santander,https://www.wikidata.org/entity/Q12233,39011
218802,821830,821830999604110,FLEXGAN,participant,999604110,FUNDACION TECNALIA RESEARCH & INNOVATION,,TECNALIA,REC,false,314580,Spain,http://www.wikidata.org/entity/Q29,PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA PASEO MIKELETEGI 2,,Donostia-San Sebastián,https://www.wikidata.org/entity/Q10313,20009
218802,821830,821830999612452,FLEXGAN,participant,999612452,OMMIC SAS,,OMMIC SAS,PRC,false,228455,France,http://www.wikidata.org/entity/Q142,"maison, 2 chemin du Moulin-de-la-Ville",https://www.wikidata.org/entity/Q91249003,ville de Limeil-Brévannes,https://www.wikidata.org/entity/Q96484038,94453
218802,821830,821830999809265,FLEXGAN,participant,999809265,AIRBUS DEFENCE AND SPACE SAS,,AIRBUS,PRC,false,166000,France,http://www.wikidata.org/entity/Q142,31 RUE DES COSMONAUTES ZI DU PALAYS,,Toulouse,https://www.wikidata.org/entity/Q7880,31402
222139,839573,839573998211966,5G-ACE,coordinator,998211966,UNIVERSITY OF SOUTH WALES PRIFYSGOLDE CYMRU,,USW,HES,false,224933.76,United Kingdom,http://www.wikidata.org/entity/Q145,LLANTWIT ROAD TREFOREST,,Pontypridd RLFC,https://www.wikidata.org/entity/Q21999716,CF37 1DL
196994,671617,671617999910630,EURO 5G,participant,999910630,Telenor,http://www.wikidata.org/entity/Q845632,TELENOR ASA,PRC,false,74344,Norway,http://www.wikidata.org/entity/Q20,SNAROYVEIEN 30,,IT Fornebu,https://www.wikidata.org/entity/Q19375323,1331
196994,671617,671617999908981,EURO 5G,participant,999908981,France Telecom,http://www.wikidata.org/entity/Q912413,Orange,PRC,false,207531,France,http://www.wikidata.org/entity/Q142,RUE OLIVIER DE SERRES 78,,Paris,https://www.wikidata.org/entity/Q90,75015
196994,671617,671617935632513,EURO 5G,participant,935632513,THE 5G INFRASTRUCTURE ASSOCIATION,,THE 5G INFRASTRUCTURE ASSOCIATION,OTH,false,434375,Belgium,http://www.wikidata.org/entity/Q31,SINT-MICHIELSLAAN 47,,Brussels,https://www.wikidata.org/entity/Q239,1040
196994,671617,671617999940603,EURO 5G,participant,999940603,NOKIA SOLUTIONS AND NETWORKS GMBH &CO KG,,NSN,PRC,false,94365,Germany,http://www.wikidata.org/entity/Q183,WERINHERSTRASSE 91,,Munich,https://www.wikidata.org/entity/Q1726,81541
196994,671617,671617999912279,EURO 5G,coordinator,999912279,EURESCOMEUROPEAN INSTITUTE FOR RESEARCH AND STRATEGIC STUDIES IN TELECOMMUNICATIONS GMBH,,EURESCOM,PRC,false,386469,Germany,http://www.wikidata.org/entity/Q183,WIEBLINGER WEG 194,,Heidelberg,https://www.wikidata.org/entity/Q2966,69123
196994,671617,671617999993953,EURO 5G,participant,999993953,University of Bologna,http://www.wikidata.org/entity/Q131262,UNIBO,HES,false,86375,Italy,http://www.wikidata.org/entity/Q38,VIA ZAMBONI 33,,Bologna,https://www.wikidata.org/entity/Q1891,40126
196994,671617,671617992358016,EURO 5G,participant,992358016,INTERINNOV SAS,,INTERINNOV SAS,PRC,false,219235,France,http://www.wikidata.org/entity/Q142,Théâtre des Champs-Élysées,https://www.wikidata.org/entity/Q726531,antonym,https://www.wikidata.org/entity/Q131779,92160
196994,671617,671617999985223,EURO 5G,participant,999985223,University of Surrey,http://www.wikidata.org/entity/Q546976,SURREY,HES,false,110625,United Kingdom,http://www.wikidata.org/entity/Q145,Stag Hill,,Guildford Four and Maguire Seven,https://www.wikidata.org/entity/Q15135776,GU2 7XH
196994,671617,671617999628360,EURO 5G,participant,999628360,DigiWorld by IDATE,http://www.wikidata.org/entity/Q3146572,IDATE,OTH,false,212824,France,http://www.wikidata.org/entity/Q142,ALLEE YVES STOURDZE 45,,Hôtel de Clapiers,https://www.wikidata.org/entity/Q36693875,34830
196994,671617,671617999695387,EURO 5G,participant,999695387,MARTEL GMBH,,MARTEL GMBH,PRC,false,,Switzerland,http://www.wikidata.org/entity/Q39,UBERLANDSTRASSE 111,,Dübendorf,https://www.wikidata.org/entity/Q64082,8600
195863,659933,659933999980373,MARSS-5G,coordinator,999980373,CHALMERS TEKNISKA HOEGSKOLA AB,,CHALMERS,HES,false,173857.2,Sweden,http://www.wikidata.org/entity/Q34,apostrophe,https://www.wikidata.org/entity/Q436048,Gothenburg,https://www.wikidata.org/entity/Q25287,41296
211083,761898,761898946634059,MATILDA,participant,946634059,INTERNET INSTITUTE COMMUNICATIONS SOLUTIONS AND CONSULTING LTD,,INTERNET INSTITUTE LTD,PRC,false,372225,Slovenia,http://www.wikidata.org/entity/Q215,CRNA VAS 128,,Ljubljana,https://www.wikidata.org/entity/Q437,1000
211083,761898,761898999591500,MATILDA,participant,999591500,ITALTEL SPA,,ITL,PRC,false,386575,Italy,http://www.wikidata.org/entity/Q38,VIA REISS ROMOLI,,SETTIMO MILANESE,,20019
211083,761898,761898999651155,MATILDA,participant,999651155,BIBA BREMER INSTITUT FUER PRODUKTION UND LOGISTIK GMBH,,BIBA,REC,false,372990,Germany,http://www.wikidata.org/entity/Q183,HOCHSCHULRING 20,,Free Hanseatic City of Bremen,https://www.wikidata.org/entity/Q1209,28359
211083,761898,761898910462080,MATILDA,participant,910462080,Suite5 Data Intelligence Solutions,http://www.wikidata.org/entity/Q80669435,S5,PRC,false,296797.87,Cyprus,http://www.wikidata.org/entity/Q229,ALEXANDREIAS 2 BRIDGE TOWER FLATOFFICE 101,,Limassol,https://www.wikidata.org/entity/Q185632,3013
211083,761898,761898985034419,MATILDA,participant,985034419,Ubitech,http://www.wikidata.org/entity/Q30260896,UBITECH,PRC,false,379750,Greece,http://www.wikidata.org/entity/Q41,MITHRIDATOU 36-38,,Athens,https://www.wikidata.org/entity/Q1524,11632
211083,761898,761898999654550,MATILDA,participant,999654550,COSMOTE KINITES TILEPIKOINONIES AE,,COSMOTE,PRC,false,266350,Greece,http://www.wikidata.org/entity/Q41,KIFISSIAS 99,,Athens,https://www.wikidata.org/entity/Q1524,15124
211083,761898,761898991256096,MATILDA,participant,991256096,AALTO KORKEAKOULUSAATIO SR,,AALTO,HES,false,464125,Finland,http://www.wikidata.org/entity/Q33,OTAKAARI 1,,Espoo,https://www.wikidata.org/entity/Q47034,02150
211083,761898,761898935904404,MATILDA,participant,935904404,INCELLIGENT IDIOTIKI KEFALAIOUCHIKIETAIREIA,,INCELLIGENT PRIVATE COMPANY,PRC,false,274750,Greece,http://www.wikidata.org/entity/Q41,L. SYGGROU 189,,Athens,https://www.wikidata.org/entity/Q1524,171 21
211083,761898,761898999993856,MATILDA,participant,999993856,ATOS SPAIN SA,,ATOS,PRC,false,450187.5,Spain,http://www.wikidata.org/entity/Q29,CALLE DE ALBARRACIN 25,,Madrid,https://www.wikidata.org/entity/Q2807,28037
211083,761898,761898999586941,MATILDA,participant,999586941,UNIVERSITY OF PIRAEUS RESEARCH CENTER,,UPRC,HES,false,352500,Greece,http://www.wikidata.org/entity/Q41,GR. LAMPRAKI 122,,Piraeus derby,https://www.wikidata.org/entity/Q25143641,185 32
211083,761898,761898933476785,MATILDA,participant,933476785,EXXPERTSYSTEMS GMBH,,EXXPERT,PRC,false,211925,Germany,http://www.wikidata.org/entity/Q183,AIRBUS ALLEE 2,,Free Hanseatic City of Bremen,https://www.wikidata.org/entity/Q1209,28199
211083,761898,761898996447342,MATILDA,participant,996447342,ERICSSON TELECOMUNICAZIONI SPA,,TEI,PRC,false,379356.25,Italy,http://www.wikidata.org/entity/Q38,VIA ANAGNINA 203,,Rome,https://www.wikidata.org/entity/Q220,00118
211083,761898,761898917629895,MATILDA,participant,917629895,Suite5 Data Intelligence Solutions,http://www.wikidata.org/entity/Q80669435,SUITE5,PRC,true,27739.63,Ireland,http://www.wikidata.org/entity/Q27,LIBRARY SQUARE MAIN STREET,,Rathcoole,https://www.wikidata.org/entity/Q7295613,D24
211083,761898,761898954892445,MATILDA,participant,954892445,ORANGE ROMANIA SA,,ORO,PRC,false,335125,Romania,http://www.wikidata.org/entity/Q218,BULEVARDUL LASCAR CATARGIU 51-53 SECTOR 1,,Bucharest,https://www.wikidata.org/entity/Q19660,010665
211083,761898,761898999974262,MATILDA,participant,999974262,University of Bristol,http://www.wikidata.org/entity/Q459506,UNIVBRIS,HES,false,399375,United Kingdom,http://www.wikidata.org/entity/Q145,BEACON HOUSE QUEENS ROAD,,Bristol,https://www.wikidata.org/entity/Q23154,BS8 1QU
211083,761898,761898999649603,MATILDA,coordinator,999649603,National Inter-University Consortium for Telecommunications,http://www.wikidata.org/entity/Q3687527,CNIT,HES,false,793750,Italy,http://www.wikidata.org/entity/Q38,VIALE G. P. USBERTI 181A,,Parma,https://www.wikidata.org/entity/Q2683,43124
211083,761898,761898999702371,MATILDA,participant,999702371,INTRASOFT INTERNATIONAL SA,,INTRA,PRC,false,492187.5,Luxembourg,http://www.wikidata.org/entity/Q32,RUE NICOLAS BOVE 2B,,Luxembourg,https://www.wikidata.org/entity/Q1842,1253
197352,671705,671705941413907,SPEED-5G,participant,941413907,SISTELBANDA SA,,SISTELBANDA,PRC,true,369901.79,Spain,http://www.wikidata.org/entity/Q29,BORDADORES 10,,Valencia,https://www.wikidata.org/entity/Q2158,46001
197352,671705,671705999580248,SPEED-5G,participant,999580248,Telecommunications Institute,http://www.wikidata.org/entity/Q29565491,IT,REC,false,412625,Portugal,http://www.wikidata.org/entity/Q45,CAMPUS UNIVERSITARIO DE SANTIAGO UNIVERSIDADE DE AVEIRO,,Glória e Vera Cruz,https://www.wikidata.org/entity/Q18468239,3810 193
197352,671705,671705952269953,SPEED-5G,participant,952269953,WINGS ICT SOLUTIONS INFORMATION & COMMUNICATION TECHNOLOGIES IKE,,WINGS,PRC,false,526846.21,Greece,http://www.wikidata.org/entity/Q41,189 SYGGROU AVENUE,,NEA SMYRNI,,171 21
197352,671705,671705999992401,SPEED-5G,participant,999992401,Alternative Energies and Atomic Energy Commission,http://www.wikidata.org/entity/Q868550,CEA,REC,false,954855,France,http://www.wikidata.org/entity/Q142,RUE LEBLANC 25,,Paris,https://www.wikidata.org/entity/Q90,75015
197352,671705,671705999969994,SPEED-5G,participant,999969994,INTRACOM SA TELECOM SOLUTIONS,,INTRACOM TELECOM,PRC,false,323125,Greece,http://www.wikidata.org/entity/Q41,NEW ROAD PEANIA MARKOPOULO 19 7KM,,Paiania,https://www.wikidata.org/entity/Q1236193,19002
197352,671705,671705967538432,SPEED-5G,participant,967538432,INTEL DEUTSCHLAND GMBH,,IMC,PRC,false,557425,Germany,http://www.wikidata.org/entity/Q183,AM CAMPEON 10-12,,Neubiberg,https://www.wikidata.org/entity/Q258208,85579
197352,671705,671705999912279,SPEED-5G,participant,999912279,EURESCOMEUROPEAN INSTITUTE FOR RESEARCH AND STRATEGIC STUDIES IN TELECOMMUNICATIONS GMBH,,EURESCOM,PRC,false,514318,Germany,http://www.wikidata.org/entity/Q183,WIEBLINGER WEG 194,,Heidelberg,https://www.wikidata.org/entity/Q2966,69123
197352,671705,671705999949430,SPEED-5G,participant,999949430,ROHDE & SCHWARZ GMBH & CO. KOMMANDITGESELLSCHAFT,,R&S,PRC,false,646250,Germany,http://www.wikidata.org/entity/Q183,MUHLDORFSTRASSE 15,,Munich,https://www.wikidata.org/entity/Q1726,81671
197352,671705,671705999908593,SPEED-5G,participant,999908593,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,,BT,PRC,false,366911,United Kingdom,http://www.wikidata.org/entity/Q145,Newgate street 81,,London,https://www.wikidata.org/entity/Q84,EC1A 7AJ
197352,671705,671705999985223,SPEED-5G,coordinator,999985223,University of Surrey,http://www.wikidata.org/entity/Q546976,SURREY,HES,false,940125,United Kingdom,http://www.wikidata.org/entity/Q145,Stag Hill,,Guildford Four and Maguire Seven,https://www.wikidata.org/entity/Q15135776,GU2 7XH
224952,863155,863155999868144,s-NEBULA,participant,999868144,Technical University of Ostrava,http://www.wikidata.org/entity/Q1247543,VSB-TUO,HES,false,324750,Czech Republic,http://www.wikidata.org/entity/Q213,17 LISTOPADU 217215,,OSTRAVA PORUBA,,708 00
