projectId,projectAcronym,fundingScheme,organizationId,title,firstName,fullName,wikiFullName,lastName
750420,DARWIN,MSCA-IF,924833212,DR,Antonio Miguel,Antonio Miguel CARAVACA AGUIRRE,,CARAVACA AGUIRRE
750429,SICK OF NOISE,MSCA-IF,999479077,DR,Alexandre,Alexandre Budria,http://www.wikidata.org/entity/Q57940872,BUDRIA
750429,SICK OF NOISE,MSCA-IF,999624092,DR,Alexandre,Alexandre Budria,http://www.wikidata.org/entity/Q57940872,BUDRIA
750443,HotPolitics,MSCA-IF,996564033,DR,Bert,Bert BAKKER,,BAKKER
750443,HotPolitics,MSCA-IF,999985708,DR,Bert,Bert BAKKER,,BAKKER
750444,WELCOME-UNIVERSITY,MSCA-IF,999981052,DR,Germán,Germán FERNANDEZ VAVRIK,,FERNANDEZ VAVRIK
750445,RF-MAFS,MSCA-IF,999865234,DR,Javier,Javier Alonso,,Alonso
750447,GEMS,MSCA-IF,999974165,DR,Simon,Simon Egan,http://www.wikidata.org/entity/Q7518684,EGAN
750455,NanoLabels,MSCA-IF,999907526,DR,Peng,Peng Zhang,,Zhang
750459,BrainPredictDynamics,MSCA-IF,999621376,DR,Ryszard,Ryszard Auksztulewicz,http://www.wikidata.org/entity/Q57312042,AUKSZTULEWICZ
750459,BrainPredictDynamics,MSCA-IF,999990267,DR,Ryszard,Ryszard Auksztulewicz,http://www.wikidata.org/entity/Q57312042,AUKSZTULEWICZ
750460,ISONEO,MSCA-IF,99986601,DR,Jonathan,Jonathan Santana-Cabrera,,Santana-Cabrera
750464,REBoT,MSCA-IF,952948565,DR,Dalia,Dalia De Santis,http://www.wikidata.org/entity/Q95939616,DE SANTIS
750464,REBoT,MSCA-IF,999596447,DR,Dalia,Dalia De Santis,http://www.wikidata.org/entity/Q95939616,DE SANTIS
750469,AS-CELLEXPAND,MSCA-IF,999455894,DR,Guiomar,Guiomar MARTÍN MATAS,,MARTÍN MATAS
750478,MOBER,MSCA-IF,999473742,DR,Antonio,Antonio GALVAO,,GALVAO
750483,EUROFRONT,MSCA-IF,999995893,DR,Rebecca,Rebecca SEIFRIED,,SEIFRIED
750491,TESTINF,MSCA-IF,99999793,DR,Vincent,Vincent VENNIN,,VENNIN
750492,COMPEL,MSCA-IF,998403929,DR,Mary,Mary O'Keeffe,http://www.wikidata.org/entity/Q54374333,O'KEEFFE
750492,COMPEL,MSCA-IF,999809071,DR,Mary,Mary O'Keeffe,http://www.wikidata.org/entity/Q54374333,O'KEEFFE
750495,2GENRETURN,MSCA-IF,999882403,DR,Ruth,Ruth CHEUNG JUDGE,,CHEUNG JUDGE
750495,2GENRETURN,MSCA-IF,99997562,DR,Ruth,Ruth CHEUNG JUDGE,,CHEUNG JUDGE
750511,BIOPADE,MSCA-IF,99842556,DR,Matthieu,Matthieu DUSSAUZE,,DUSSAUZE
750523,ResQu,MSCA-IF,909875521,DR,Shane,Shane Mansfield,http://www.wikidata.org/entity/Q57312456,MANSFIELD
750523,ResQu,MSCA-IF,999986193,DR,Shane,Shane Mansfield,http://www.wikidata.org/entity/Q57312456,MANSFIELD
750527,JTIM,MSCA-IF,999974262,DR,Jia,Jia Tian,,Tian
750528,funcSOFI-PD,MSCA-IF,999973971,DR,Kristin,Kristin GRUSSMAYER,,GRUSSMAYER
750531,COGNAC,MSCA-IF,951414122,DR,Juana M,Juana M Delgado,,Delgado
750533,FluMToGaC,MSCA-IF,999588978,DR,Amandine,Amandine cadiau,,cadiau
750553,RURECO,MSCA-IF,999993662,DR,Josselin,Josselin Rouillard,http://www.wikidata.org/entity/Q95965261,ROUILLARD
750556,UNREP,MSCA-IF,954530344,DR,Anthony,Kevin Anthony,http://www.wikidata.org/entity/Q86438792,KEVINS
750556,UNREP,MSCA-IF,999985805,DR,Anthony,Kevin Anthony,http://www.wikidata.org/entity/Q86438792,KEVINS
750557,MECHADIAN,MSCA-IF,99952845,DR,Juan Francisco,Juan Francisco ABENZA MARTÍNEZ,,ABENZA MARTÍNEZ
750559,juliaeconometrics,MSCA-IF,999976396,DR,Simon,Simon Broda,,Broda
750564,EXCITING-CT,MSCA-IF,999990946,DR,Joakim,Joakim da Silva,http://www.wikidata.org/entity/Q59556556,DA SILVA
750570,TEAM-Coast,MSCA-IF,999511572,DR,Johan,Johan Pansu,http://www.wikidata.org/entity/Q58226470,Pansu
750570,TEAM-Coast,MSCA-IF,99999793,DR,Johan,Johan Pansu,http://www.wikidata.org/entity/Q58226470,Pansu
750579,GOTBONE,MSCA-IF,999981925,DR,Thomas,Thomas Funck-brentano,http://www.wikidata.org/entity/Q43120198,Funck-Brentano
750587,BioRail,MSCA-IF,999911309,DR,Afshin,Afshin Asadi,http://www.wikidata.org/entity/Q87242359,Asadi
750596,CoPOWER,MSCA-IF,999823912,DR,Elisa,Elisa Perego,http://www.wikidata.org/entity/Q59822081,PEREGO
750600,NAROBAND,MSCA-IF,999619436,DR,Sotirios,Sotirios Christodoulou,http://www.wikidata.org/entity/Q90228404,CHRISTODOULOU
750601,CLIMB,MSCA-IF,999892588,DR,Kho,Kho Kiang Wei,,Kiang Wei
750602,UFICS-QRNG,MSCA-IF,999958548,DR,Davide Giacomo,Davide Giacomo MARANGON,,MARANGON
750611,INSPIRING-SNI,MSCA-IF,999828859,DR,Miquel,Miquel Garrich Alabarce,http://www.wikidata.org/entity/Q83317225,GARRICH ALABARCE
750618,VRAASP,MSCA-IF,999452208,DR,Kristina,Kristina WOLFE,,WOLFE
750621,StressEBOV,MSCA-IF,999981052,DR,Kristina,Kristina SCHIERHORN,,SCHIERHORN
750624,Repro_organoid,MSCA-IF,994850722,DR,Andrea,Andrea GAMIR,,GAMIR
750627,MadbaM,MSCA-IF,999980664,DR,Michele,Michele Lucente,http://www.wikidata.org/entity/Q90294534,LUCENTE
750640,GaTHeR,MSCA-IF,999991722,DR,Celine,Celine CAMUS,,CAMUS
750642,PHOTO_IMS,MSCA-IF,99990384,DR,Neville,Neville Coughlan,,Coughlan
750669,FOUNDATION,MSCA-IF,999872703,DR,Amey,Amey Redkar,http://www.wikidata.org/entity/Q86107104,REDKAR
750673,MMXVI,MSCA-IF,99997562,DR,David,David ALBRECHT,,ALBRECHT
750677,PEROPTO,MSCA-IF,999977172,DR,YUELONG,YUELONG LI,,LI
750682,GYSIART,MSCA-IF,99946734,DR,Matteo,Matteo Bertelé,,Bertelé
750682,GYSIART,MSCA-IF,999897341,DR,Matteo,Matteo Bertelé,,Bertelé
750686,CylcoRu4PACT,MSCA-IF,999974553,DR,Aleksandar,Aleksandar SAVIC,,SAVIC
750688,SAMNets,MSCA-IF,999974359,DR,Oleksii,Oleksii Rukhlenko,,Rukhlenko
750689,HIPPOCRATE,MSCA-IF,999978433,DR,Vasiliki,Vasiliki ANAGNOSTATOU,,ANAGNOSTATOU
750690,GASAC,MSCA-IF,986317632,DR,Anna,Anna GUTOWSKA,,GUTOWSKA
750700,LakeMP,MSCA-IF,998124569,DR,Annie,Annie Chalifour,http://www.wikidata.org/entity/Q50262313,CHALIFOUR
750706,MEMORISING,MSCA-IF,999986387,DR,Leslie,Leslie ZUBIETA CALVERT,,ZUBIETA CALVERT
750733,ESPSI,MSCA-IF,999884246,DR,Maria,Maria JANEBO,,JANEBO
750745,POLARGOV,MSCA-IF,999975426,MS,Daniela,Daniela PORTELLA SAMPAIO,,PORTELLA SAMPAIO
750747,CONVGENOMS,MSCA-IF,99992712,MS,Marcela,Marcela ULIANO DA SILVA,,ULIANO DA SILVA
750764,FireCracker,MSCA-IF,999976881,MR,Hailong,Hailong YE,,YE
750766,MELCA,MSCA-IF,999841469,MR,Hugo,Hugo Darras,http://www.wikidata.org/entity/Q90907544,DARRAS
750772,DropContEvo,MSCA-IF,999977172,DR,Tomasz,Tomasz KAMIŃSKI,,KAMIŃSKI
750777,SQALE,MSCA-IF,999991043,DR,Malcolm,Malcolm CONNOLLY,,CONNOLLY
750779,COEXIST,MSCA-IF,999979015,DR,Andrew,Andrew Letten,http://www.wikidata.org/entity/Q57413077,LETTEN
750795,BIOFERTICELLULASER,MSCA-IF,99984661,DR,Paula,Paula GARCIA FRAILE,,GARCIA FRAILE
750801,ENERGSYNTISSUE,MSCA-IF,99998435,DR,Juan,Juan Liu,,Liu
750802,El_CapiTun,MSCA-IF,999973971,DR,Hervé,Hervé Elettro,http://www.wikidata.org/entity/Q85542579,ELETTRO
750807,SunDROPS,MSCA-IF,999895789,DR,Diego,Diego Comparini,http://www.wikidata.org/entity/Q89720974,COMPARINI
750812,MSCFate,MSCA-IF,999907914,DR,Marion,Marion SALVADOR,,SALVADOR
750814,LITMUS,MSCA-IF,950534235,DR,Lynnsey,Lynnsey WEISSENBERGER,,WEISSENBERGER
750832,Trust Radius,MSCA-IF,999985708,DR,Wahideh,Wahideh ACHBARI,,ACHBARI
750833,USLAMISM,MSCA-IF,986070476,DR,Mohamed-Ali,Mohamed-Ali ADRAOUI,,ADRAOUI
750833,USLAMISM,MSCA-IF,999861063,DR,Mohamed-Ali,Mohamed-Ali ADRAOUI,,ADRAOUI
750835,InsiliCardio,MSCA-IF,99946734,DR,Christoph,Christoph AUGUSTIN,,AUGUSTIN
750835,InsiliCardio,MSCA-IF,999836231,DR,Christoph,Christoph AUGUSTIN,,AUGUSTIN
750838,MOSK,MSCA-IF,99946734,DR,Benjamin,Benjamin Mosk,http://www.wikidata.org/entity/Q59749817,MOSK
750838,MOSK,MSCA-IF,999977172,DR,Benjamin,Benjamin Mosk,http://www.wikidata.org/entity/Q59749817,MOSK
750848,Art and Ethics,MSCA-IF,999975329,DR,Nils-Hennes,Nils-Hennes STEAR,,STEAR
750857,CombLimit,MSCA-IF,998078979,DR,Endre,Endre Csoka,http://www.wikidata.org/entity/Q95605225,CSOKA
750860,MIND THE GUT,MSCA-IF,998096827,DR,María Ainara,María Ainara SISTIAGA GUTIÉRREZ,,SISTIAGA GUTIÉRREZ
750860,MIND THE GUT,MSCA-IF,999991043,DR,María Ainara,María Ainara SISTIAGA GUTIÉRREZ,,SISTIAGA GUTIÉRREZ
750865,CDSANAB,MSCA-IF,999993468,DR,Gabriel,Gabriel FUHRMANN,,FUHRMANN
750866,HOU-DUAL,MSCA-IF,999991334,DR,Rowan,Rowan Arundel,http://www.wikidata.org/entity/Q89849191,ARUNDEL
750871,HGRF-IFIC,MSCA-IF,999953019,DR,Daniel,Daniel ESPERANTE,,ESPERANTE
750884,NETBIO-GE,MSCA-IF,999981052,DR,Eugenio,Eugenio Abela,http://www.wikidata.org/entity/Q41045346,ABELA
750885,GENERALIZED,MSCA-IF,999986484,DR,Roberto,Roberto RUBIO NÚÑEZ,,RUBIO NÚÑEZ
750886,SMuPhoS,MSCA-IF,99999793,DR,Juan,Juan LOREDO,,LOREDO
750887,PLANAGE,MSCA-IF,999902385,DR,Giovanni,Giovanni BERNARDINI,,BERNARDINI
750901,ABISSE,MSCA-IF,985804405,DR,François,François Soubiran,http://www.wikidata.org/entity/Q88069967,SOUBIRAN
750904,GLAZE,MSCA-IF,999835843,DR,Carmen,Carmen Ting,,Ting
750905,CerQUIT,MSCA-IF,999994826,DR,Nathan,Nathan WALK,,WALK
750907,IN-PLANTO_CUES,MSCA-IF,999651931,DR,Kai Xun,Kai Xun Chan,http://www.wikidata.org/entity/Q38523332,CHAN
750917,UPRECON,MSCA-IF,998829274,DR,Piotr,Piotr HANCZYC,,HANCZYC
750917,UPRECON,MSCA-IF,999572294,DR,Piotr,Piotr HANCZYC,,HANCZYC
750920,Filaments to stars,MSCA-IF,897379108,DR,Jean-Francois,Jean-Francois ROBITAILLE,,ROBITAILLE
750920,Filaments to stars,MSCA-IF,924833212,DR,Jean-Francois,Jean-Francois ROBITAILLE,,ROBITAILLE
750928,Brain_stability,MSCA-IF,99998435,DR,Mary,Mary THOMPSON,,THOMPSON
750929,WHIPCAT,MSCA-IF,999907526,DR,Ravi Kumar,Ravi Kumar BIROJU,,BIROJU
750935,CANT,MSCA-IF,99822574,DR,John,John MCGUIRE,,MCGUIRE
750935,CANT,MSCA-IF,999974359,DR,John,John MCGUIRE,,MCGUIRE
750937,ADAPTOMICS,MSCA-IF,999642037,DR,Nathan,Nathan J Kenny,http://www.wikidata.org/entity/Q56432812,Kenny
750947,BIREHAB,MSCA-IF,999973971,DR,fiorenzo,Fiorenzo Artoni,http://www.wikidata.org/entity/Q61162819,ARTONI
750955,SELFIEv2.0,MSCA-IF,99946734,DR,Pawel,Pawel Tacikowski,http://www.wikidata.org/entity/Q59549265,Tacikowski
750955,SELFIEv2.0,MSCA-IF,99997853,DR,Pawel,Pawel Tacikowski,http://www.wikidata.org/entity/Q59549265,Tacikowski
750961,FinNet,MSCA-IF,89567346,DR,Dimitri,Dimitri MARINELLI,,MARINELLI
750961,FinNet,MSCA-IF,917366734,DR,Dimitri,Dimitri MARINELLI,,MARINELLI
750969,Womenswriting,MSCA-IF,999845252,DR,Kathleen,Kathleen Miller,,Miller
750969,Womenswriting,MSCA-IF,999992013,DR,Kathleen,Kathleen Miller,,Miller
750971,KISS ME,MSCA-IF,99999793,DR,Angel,Angel Arevalo Lopez,,Arevalo Lopez
750973,TANTUMorNEUVACCINE,MSCA-IF,996333755,DR,Mauro,Mauro Di Pilato,http://www.wikidata.org/entity/Q95948054,DI PILATO
750973,TANTUMorNEUVACCINE,MSCA-IF,99946055,DR,Mauro,Mauro Di Pilato,http://www.wikidata.org/entity/Q95948054,DI PILATO
750985,MCIATTP,MSCA-IF,998959642,DR,David,David Nieto Simavilla,http://www.wikidata.org/entity/Q89424420,NIETO SIMAVILLA
750996,INSPirAUTOR,MSCA-IF,999991722,DR,inmaculada,inmaculada COUSO,,COUSO
750999,FIT-UTI,MSCA-IF,905130378,DR,Sisi,Sisi LI,,LI
750999,FIT-UTI,MSCA-IF,954636462,DR,Sisi,Sisi LI,,LI
751016,VLS-QPP,MSCA-IF,998096827,DR,Jacques,Jacques CAROLAN,,CAROLAN
751016,VLS-QPP,MSCA-IF,999991043,DR,Jacques,Jacques CAROLAN,,CAROLAN
751019,PROFOLIG,MSCA-IF,99999793,DR,Saireddy,Saireddy POST,,POST
751039,UNREDE,MSCA-IF,950098317,DR,Emanuel,Emanuel Sanz-Luque,http://www.wikidata.org/entity/Q59681777,SANZ-LUQUE
751039,UNREDE,MSCA-IF,999872703,DR,Emanuel,Emanuel Sanz-Luque,http://www.wikidata.org/entity/Q59681777,SANZ-LUQUE
751047,SuperSpinHyMol,MSCA-IF,999990267,DR,José J.,José J. Baldoví,http://www.wikidata.org/entity/Q51172127,BALDOVÍ
751052,VegWaMus CirCrop,MSCA-IF,953755993,DR,Agnieszka,Agnieszka Jasińska,http://www.wikidata.org/entity/Q87922699,JASIŃSKA
751061,PolyVac,MSCA-IF,99999793,DR,Sofia,Sofia CARIDADE,,CARIDADE
751062,GAMODRONE,MSCA-IF,999973971,DR,Giuseppe,Giuseppe COCCO,,COCCO
751066,Pharynx2016,MSCA-IF,999923434,DR,David,David JANDZIK,,JANDZIK
751085,LIVERZAP,MSCA-IF,999991043,DR,Charlotte Sophie Louise,Charlotte Sophie Louise Bailey,,Bailey
751089,PHOTON-NeuroCom,MSCA-IF,999997736,DR,Hooman,Hooman FARKHANI,,FARKHANI
751103,GOSSAN,MSCA-IF,999642037,DR,Licia,Licia SANTORO,,SANTORO
751121,DNA NANO MAP,MSCA-IF,999973971,DR,Jochem,Jochem Deen,http://www.wikidata.org/entity/Q87147032,DEEN
751125,MORPHOLITHEX,MSCA-IF,997927853,MS,Tamara,Tamara DOGANDZIC,,DOGANDZIC
751125,MORPHOLITHEX,MSCA-IF,999990267,MS,Tamara,Tamara DOGANDZIC,,DOGANDZIC
751131,Road Diplomacy,MSCA-IF,999978433,MR,Galen,Galen MURTON,,MURTON
751150,POLY-WITTIG,MSCA-IF,999907526,DR,Josh,Josh Worch,,Worch
751150,POLY-WITTIG,MSCA-IF,999976784,DR,Josh,Josh Worch,,Worch
751159,SRec BIPV,MSCA-IF,999981149,DR,Patrizio,Patrizio Manganiello,http://www.wikidata.org/entity/Q62724704,Manganiello
751164,GeoInSight,MSCA-IF,999902579,MS,Lu,Lu PAN,,PAN
751175,SmartMOFs,MSCA-IF,9999795,DR,Khaled,Khaled Hassanein,,Hassanein
751198,BALTIC KLEMS,MSCA-IF,99731491,MS,Toma,Toma Lankauskienė,,Lankauskienė
751204,Epi-Somaclone,MSCA-IF,999990267,DR,Anjar,Anjar WIBOWO,,WIBOWO
751216,RoNDBioCan,MSCA-IF,999902579,DR,Anne-Laure,Anne-Laure HUBER,,HUBER
751216,RoNDBioCan,MSCA-IF,999997833,DR,Anne-Laure,Anne-Laure HUBER,,HUBER
751236,REBUILD,MSCA-IF,99999793,DR,Nuno,Nuno José Gonçalves Luis,http://www.wikidata.org/entity/Q3346414,LUIS
751249,GlucoTear,MSCA-IF,999882985,DR,Wycliffe,Wycliffe KIPNUSU,,KIPNUSU
751250,ThReDS,MSCA-IF,999867077,DR,Aurelie,Aurelie HERBELOT,,HERBELOT
751255,NANODRIVE,MSCA-IF,999866107,DR,Barbara,Barbara Capone,http://www.wikidata.org/entity/Q83985839,CAPONE
751257,ColoFILM,MSCA-IF,999980664,DR,Neha,Neha SHRESTHA,,SHRESTHA
751267,SAREE,MSCA-IF,998096536,DR,deborah,deborah NADAL,,NADAL
751267,SAREE,MSCA-IF,999974165,DR,deborah,deborah NADAL,,NADAL
751277,DEBBIE,MSCA-IF,999976202,DR,Osnat,Osnat Hakimi,http://www.wikidata.org/entity/Q39067698,HAKIMI
751281,CATRATS,MSCA-IF,99998435,DR,Lin,Lin Zhang,,Zhang
751284,Cetacean Inner Ear,MSCA-IF,999997833,DR,Maria,Maria MORELL YBARZ,,MORELL YBARZ
751294,ReconTEP,MSCA-IF,999853594,DR,Eline,Eline VANASSCHE,,VANASSCHE
751311,GRAPES,MSCA-IF,917519994,DR,Carmelo,Carmelo Evoli,http://www.wikidata.org/entity/Q58323058,EVOLI
751339,TPANN,MSCA-IF,968654417,DR,Thomas,Thomas Preusser,,Preusser
751344,CHAOSPIN,MSCA-IF,897067059,DR,Myoung-Woo,Myoung-Woo Yoo,http://www.wikidata.org/entity/Q89454280,Yoo
751344,CHAOSPIN,MSCA-IF,999907235,DR,Myoung-Woo,Myoung-Woo Yoo,http://www.wikidata.org/entity/Q89454280,Yoo
751349,PALAEO-ENEO,MSCA-IF,999991043,DR,Gabriele,Gabriele Scorrano,http://www.wikidata.org/entity/Q60233686,SCORRANO
751356,STressD,MSCA-IF,999974165,DR,Buddhamas,Buddhamas Kriengwatana,http://www.wikidata.org/entity/Q84588115,Kriengwatana
751375,TinPSC,MSCA-IF,999852236,DR,Feng,Feng WANG,,WANG
751376,C-mapER,MSCA-IF,999446873,DR,Maurizio,Maurizio SIBILLA,,SIBILLA
751378,EUTWIC,MSCA-IF,999978627,DR,Sandra,Sandra Vlasta,http://www.wikidata.org/entity/Q95747019,VLASTA
751387,OptoFeedback,MSCA-IF,993317928,DR,Tom,Tom FRANKEN,,FRANKEN
751387,OptoFeedback,MSCA-IF,999518362,DR,Tom,Tom FRANKEN,,FRANKEN
751404,INTERACT,MSCA-IF,999989782,DR,Sourav,Sourav Maity,http://www.wikidata.org/entity/Q93116235,Maity
751423,Immunometabolomics,MSCA-IF,995991539,DR,Juan Carlos,Juan Carlos García-Cañaveras,http://www.wikidata.org/entity/Q60602658,GARCÍA CAÑAVERAS
751423,Immunometabolomics,MSCA-IF,999515355,DR,Juan Carlos,Juan Carlos García-Cañaveras,http://www.wikidata.org/entity/Q60602658,GARCÍA CAÑAVERAS
751437,EMERGE,MSCA-IF,99999211,DR,Brian,Brian Kiraly,,Kiraly
751439,MeGa,MSCA-IF,999473742,DR,Irene,Irene HERNANDO HERRAEZ,,HERNANDO HERRAEZ
751461,SusFRPRC,MSCA-IF,999647857,DR,Pui-Lam,Pui-Lam NG,,NG
751470,ATM-METFIN,MSCA-IF,999979015,DR,Mikhail,Mikhail PARAMONOV,,PARAMONOV
751474,MITOQUAD,MSCA-IF,999881821,DR,Mara,Mara Doimo,http://www.wikidata.org/entity/Q63384826,DOIMO
751492,GWsFromEMRIs,MSCA-IF,999846707,DR,Marta,Marta COLLEONI,,COLLEONI
751509,MDRZYMES,MSCA-IF,999989782,DR,Clemens,Clemens MAYER,,MAYER
751510,INITIATE,MSCA-IF,999977851,DR,Ilias,Ilias PAPPAS,,PAPPAS
751526,InSpeCo,MSCA-IF,999984253,DR,Eleonora,Eleonora RAVA,,RAVA
751527,MOCHA,MSCA-IF,999975717,DR,Elena,Elena Gómez Alvarez,http://www.wikidata.org/entity/Q51441328,GÓMEZ ALVAREZ
751530,EvoCellFate,MSCA-IF,99999793,DR,Joao,João Osório,http://www.wikidata.org/entity/Q23892871,OSORIO
751531,3D-POWER,MSCA-IF,999993468,DR,Shrikant,Shrikant KAWALE,,KAWALE
751547,ONCOSYSTEMS,MSCA-IF,967498371,DR,Bruno,Bruno COSTA DA SILVA,,COSTA DA SILVA
751561,OMICRON,MSCA-IF,999896953,DR,Maryna,Maryna PANKRATOVA,,PANKRATOVA
751567,NATRICINE,MSCA-IF,999642037,DR,Veerappan,Veerappan Deepak,http://www.wikidata.org/entity/Q22111445,Deepak
751581,VHDD,MSCA-IF,999845446,DR,Sung Beom,Sung Beom Cho,http://www.wikidata.org/entity/Q91221845,Cho
751587,Tuning COPs,MSCA-IF,999991722,DR,Zsolt,Zsolt KELEMEN,,KELEMEN
751592,WORK-CHRIST,MSCA-IF,999957869,DR,Guido,Guido PANVINI,,PANVINI
751608,HPA4CF,MSCA-IF,999991722,DR,Filippo,Filippo Bistaffa,http://www.wikidata.org/entity/Q89644435,BISTAFFA
751615,BROS,MSCA-IF,998096827,MR,Eduardo,Eduardo CASTELLÓ FERRER,,CASTELLÓ FERRER
751615,BROS,MSCA-IF,99998629,MR,Eduardo,Eduardo CASTELLÓ FERRER,,CASTELLÓ FERRER
751622,LeaD4Value,MSCA-IF,998681834,DR,Salla,Salla Marttonen-Arola,,Marttonen-Arola
751637,CMHAlgae,MSCA-IF,999991334,DR,Praveen Kumar,Praveen Kumar RAMASAMY,,RAMASAMY
751651,EpiRetention,MSCA-IF,999544455,DR,pauline,pauline AUDERGON,,AUDERGON
751684,HIVOL,MSCA-IF,999991043,DR,Tao,Tao LI,,LI
751692,BIRDBARRIER,MSCA-IF,999991043,DR,Sissel,Sissel Sjöberg,http://www.wikidata.org/entity/Q60139857,SJÖBERG
751699,SARCOM,MSCA-IF,999864555,DR,Uli,Uli KLÜMPER,,KLÜMPER
751715,ESCRT model,MSCA-IF,999896759,DR,Nicola,Nicola De Franceschi,http://www.wikidata.org/entity/Q58233642,DE FRANCESCHI
751722,DNLIBiomed,MSCA-IF,999896856,DR,Ryan,Ryan MCDONALD,,MCDONALD
751729,SufisEthicsDemocracy,MSCA-IF,999991334,DR,Francesco,Francesco Piraino,http://www.wikidata.org/entity/Q82942095,PIRAINO
751735,DCBIO,MSCA-IF,999896759,DR,Nilushi,Nilushi DE SILVA,,DE SILVA
751739,NEURO_NMD,MSCA-IF,999981052,DR,Camilla,Camilla IANNONE,,IANNONE
751761,PGXOME,MSCA-IF,999915189,DR,Mark,Mark MCCORMACK,,MCCORMACK
751763,S-OMMs,MSCA-IF,999993468,DR,Debabrata,Debabrata SIKDAR,,SIKDAR
751774,NewCat4Bio,MSCA-IF,999980664,DR,Aleš,Aleš STÝSKALÍK,,STÝSKALÍK
751778,INFPROBES,MSCA-IF,999985708,DR,Guilherme,Guilherme LEITE PIMENTEL,,LEITE PIMENTEL
751781,RelPro,MSCA-IF,999856116,DR,Daniel H.,Daniel H. Friese,http://www.wikidata.org/entity/Q57774230,FRIESE
751782,GLEC-LAW,MSCA-IF,999882694,PROF,Louis,Louis J. Kotzé,http://www.wikidata.org/entity/Q60377213,Kotze
751791,EPISTEMEBEHAVIOUR,MSCA-IF,999466467,DR,Magdalena,Magdalena MALECKA,,MALECKA
751791,EPISTEMEBEHAVIOUR,MSCA-IF,999994535,DR,Magdalena,Magdalena MALECKA,,MALECKA
751794,ChromoCats,MSCA-IF,999991043,DR,Tobias,Tobias Barthel,,Barthel
751823,EXPHON,MSCA-IF,999868726,DR,Claudia,Claudia Rödl,http://www.wikidata.org/entity/Q58811043,RÖDL
751843,POWERSHIFTS,MSCA-IF,999985805,DR,Marie Claire,Marie Claire BRISBOIS,,BRISBOIS
751848,2D-COF-WS,MSCA-IF,999854564,DR,Yu,Yu JING,,JING
751848,2D-COF-WS,MSCA-IF,999897729,DR,Yu,Yu JING,,JING
751859,sharpEDGE,MSCA-IF,998096827,DR,Cecile,Cecile REPELLIN,,REPELLIN
751859,sharpEDGE,MSCA-IF,999977463,DR,Cecile,Cecile REPELLIN,,REPELLIN
751859,sharpEDGE,MSCA-IF,99999793,DR,Cecile,Cecile REPELLIN,,REPELLIN
751865,MalariaEgress,MSCA-IF,93642607,MR,Abhinay,Abhinay Ramaprasad,http://www.wikidata.org/entity/Q56441665,RAMAPRASAD
751866,MigSol,MSCA-IF,999480338,DR,Celine,Celine Cantat,,Cantat
751878,OPTiAGE,MSCA-IF,95185392,DR,Benjamin,Benjamin TOWBIN,,TOWBIN
751883,PTMCnano,MSCA-IF,99990384,MR,Endre,Endre Tóvári,http://www.wikidata.org/entity/Q59431041,TÓVÁRI
751893,FUTURE-PROOF,MSCA-IF,999992013,PROF,Moustafa Mohammed,Moustafa Mohammed Eissa,,Eissa
751898,MAESDOSO,MSCA-IF,998821708,DR,Simge,Simge TARKUC,,TARKUC
751903,NANOCARGO,MSCA-IF,999845931,DR,Nanasaheb,Nanasaheb THORAT,,THORAT
751904,ResFrameFireSeismic,MSCA-IF,999975329,DR,Daphne,Daphne Pantousa,,Pantousa
751905,GRAMAS,MSCA-IF,983800482,DR,Rasuole,Rasuole Lukose,,Lukose
751911,MIGRANT LAW RUSSIA,MSCA-IF,999994535,DR,Rustamjon,Rustamjon Urinboyev,http://www.wikidata.org/entity/Q57769085,URINBOYEV
751918,AgroPHYS,MSCA-IF,992198063,DR,Celia M.,Celia M Rodriguez-Dominguez,http://www.wikidata.org/entity/Q58330143,RODRÍGUEZ DOMÍNGUEZ
751918,AgroPHYS,MSCA-IF,999991722,DR,Celia M.,Celia M Rodriguez-Dominguez,http://www.wikidata.org/entity/Q58330143,RODRÍGUEZ DOMÍNGUEZ
751921,TimePresCompBridge,MSCA-IF,999975329,DR,Tiejiong,Tiejiong Lou,,Lou
751924,ConscriptedVolunteer,MSCA-IF,999985708,MR,Itamar,Itamar Shachar,,Shachar
751931,BICEPSvsHIV,MSCA-IF,968246435,DR,Alice,Alice Sosic,http://www.wikidata.org/entity/Q51085010,Sosic
751931,BICEPSvsHIV,MSCA-IF,999995602,DR,Alice,Alice Sosic,http://www.wikidata.org/entity/Q51085010,Sosic
751939,APIP,MSCA-IF,999979694,DR,Pierre,Pierre COLMAN,,COLMAN
751947,DYNCON-ORC,MSCA-IF,999990655,DR,Muhammad,Muhammad IMRAN,,IMRAN
751954,GD TCR LIGAND,MSCA-IF,99998629,DR,Deborah,Deborah Gatti,,Gatti
751977,CFZEBRA,MSCA-IF,999976881,DR,Audrey,Audrey BERNUT,,BERNUT
751988,HeartATAC,MSCA-IF,999518362,DR,Cornelis,Cornelis BOOGERD,,BOOGERD
752018,CuMiN,MSCA-IF,999838074,DR,Annalisa,Annalisa MASSACCESI,,MASSACCESI
752019,NanoVoltSens,MSCA-IF,999997833,DR,Anastasia,Anastasia Ludwig,http://www.wikidata.org/entity/Q48657554,LUDWIG
752021,PASS,MSCA-IF,999985708,DR,Silvia,Silvia Aru,,Aru
