CAE_ID,NOTICE_ID,ID_TYPE,DT_DISPATCH,CANCELLED,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_TOWN,CAE_TOWN_LINK,CAE_POSTAL_CODE,ISO_COUNTRY_CODE,CAE_COUNTRY_LINK,CAE_TYPE,MAIN_ACTIVITY,TYPE_OF_CONTRACT,CPV,B_GPA,VALUE_EURO_FIN_2,B_EU_FUNDS,DURATION,TOP_TYPE,B_ELECTRONIC_AUCTION
201866812CH,201866812,2,2018-02-12,0,false,Spitalanlagengesellschaft Kantonsspital St.Gallen,,St. Gallen,http://www.wikidata.org/entity/Q25607,9007,Switzerland,http://www.wikidata.org/entity/Q39,3,Health,W,45000000.0,true,,false,112.11,OPE,false
201866813CH,201866813,2,2018-02-10,0,false,"Bau- und Verkehrsdepartement des Kantons Basel-Stadt, Kantonale Fachstelle für öffentliche Beschaffungen",,Basel,http://www.wikidata.org/entity/Q78,4001,Switzerland,http://www.wikidata.org/entity/Q39,3,General public\services,W,44112200.0,true,,false,4.38,OPE,false
201866814CH,201866814,2,2018-02-12,0,false,Spitalanlagengesellschaft Kantonsspital St.Gallen,,St. Gallen,http://www.wikidata.org/entity/Q25607,9007,Switzerland,http://www.wikidata.org/entity/Q39,3,Health,W,45000000.0,true,,false,112.11,OPE,false
201866872NL,201866872,2,2018-02-12,0,false,Industrieschap Medel,161676310,Tiel,http://www.wikidata.org/entity/Q73221,4001 WG,Netherlands,http://www.wikidata.org/entity/Q55,3,General public\services,W,45230000.0,true,,false,18.91,RES,false
201866873DE,201866873,2,2018-02-12,0,false,Stuttgarter Wohnungs- und Städtebaugesellschaft mbH,,Stuttgart,http://www.wikidata.org/entity/Q1022,70329,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,W,45261410.0,false,,false,6.51,OPE,false
201866874FI,201866874,2,2018-02-12,0,false,Helsingin kaupungin asuntotuotanto,0201256-6,Helsinki,http://www.wikidata.org/entity/Q1757,00099,Finland,http://www.wikidata.org/entity/Q33,R,Housing and community amenities,W,45000000.0,true,,false,12.8,OPE,false
201866876UK,201866876,2,2018-02-12,0,false,Milton Keynes Council,,Milton Keynes,http://www.wikidata.org/entity/Q204234,MK9 3HS,United Kingdom,http://www.wikidata.org/entity/Q145,3,General public\services,W,45213312.0,true,9152145.26,false,8.06,OPE,false
201866877DE,201866877,2,2018-02-12,0,false,infra Infrastrukturgesellschaft Region Hannover GmbH,,Hanover,http://www.wikidata.org/entity/Q1715,30163,Germany,http://www.wikidata.org/entity/Q183,6,Other,W,45311200.0,false,,false,3.13,OPE,false
201866878DE,201866878,2,2018-02-12,0,false,"Stadt Bamberg, FB6A/Zentrale Beschaffungs- und Vergabestelle in Vertretung der IGZ Bamberg GmbH",,Bamberg,http://www.wikidata.org/entity/Q3936,96049,Germany,http://www.wikidata.org/entity/Q183,8,Other,W,45213110.0,true,,false,6.12,OPE,false
201866879DE,201866879,2,2018-02-12,0,false,Betrieb für Bau und Liegenschaften Mecklenburg-Vorpommern,,Rostock,http://www.wikidata.org/entity/Q2861,18055,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,44812400.0,true,,false,10.76,OPE,false
201866880DE,201866880,2,2018-02-12,0,false,Landkreis Ostallgäu; Kommunales Bauamt,,Marktoberdorf,http://www.wikidata.org/entity/Q502955,87616,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45214200.0,true,,false,38.26,OPE,false
201866881DE,201866881,2,2018-02-12,0,false,"Betrieb für Bau und Liegenschaften Mecklenburg-Vorpommern, die Bundesrepublik Deutschland vertretend,",,Rostock,http://www.wikidata.org/entity/Q2861,18055,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45000000.0,true,,false,43.42,OPE,false
201866882DE,201866882,2,2018-02-12,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Ludwigsburg",,Ludwigsburg,http://www.wikidata.org/entity/Q622,71638,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,W,45422000.0,true,,false,24.77,OPE,false
201866883DE,201866883,2,2018-02-12,0,false,Stuttgarter Wohnungs- und Städtebaugesellschaft mbH,,Stuttgart,http://www.wikidata.org/entity/Q1022,70329,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,W,45421132.0,false,,false,4.67,OPE,false
201866890DE,201866890,2,2018-02-12,0,false,STADT UND LAND Wohnbauten-Gesellschaft mbH,,Berlin,http://www.wikidata.org/entity/Q64,12053,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,W,45211300.0,false,,false,34.77,NIC,false
201866893DE,201866893,2,2018-02-12,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,,Munich,http://www.wikidata.org/entity/Q1726,80686,Germany,http://www.wikidata.org/entity/Q183,8,Other,W,45321000.0,true,,true,16.32,OPE,false
201866894DE,201866894,2,2018-02-12,0,false,Leibniz Universität Hannover,,Hanover,http://www.wikidata.org/entity/Q1715,30167,Germany,http://www.wikidata.org/entity/Q183,6,Education,W,45214631.0,false,,false,9.01,OPE,false
201866898DE,201866898,2,2018-02-12,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,,Munich,http://www.wikidata.org/entity/Q1726,80686,Germany,http://www.wikidata.org/entity/Q183,8,Other,W,45321000.0,true,,true,13.52,OPE,false
201866904FR,201866904,2,2018-02-12,0,false,SPL Eaux de Grenoble-Alpes,,Grenoble,http://www.wikidata.org/entity/Q1289,38000,France,http://www.wikidata.org/entity/Q142,8,Other,W,77310000.0,true,2000000,false,9.01,OPE,false
201866906DE,201866906,2,2018-02-12,0,false,Stuttgarter Wohnungs- und Städtebaugesellschaft mbH,,Stuttgart,http://www.wikidata.org/entity/Q1022,70329,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,W,44221200.0,false,,false,3.03,OPE,false
201866907DE,201866907,2,2018-02-12,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,,Munich,http://www.wikidata.org/entity/Q1726,80686,Germany,http://www.wikidata.org/entity/Q183,8,Other,W,45331100.0,true,,true,13.52,OPE,false
201866908DE,201866908,2,2018-02-12,0,false,Bezirkskliniken Mittelfranken,,Ansbach,http://www.wikidata.org/entity/Q14859,91522,Germany,http://www.wikidata.org/entity/Q183,6,Health,W,45215130.0,false,,false,5.3,OPE,false
201866913DE,201866913,2,2018-02-13,0,false,Betrieb für Bau und Liegenschaften Mecklenburg-Vorpommern,,Rostock,http://www.wikidata.org/entity/Q2861,18055,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45421132.0,true,,false,29.84,OPE,false
201866916DE,201866916,2,2018-02-12,0,false,Klinikum Darmstadt GmbH,,Darmstadt,http://www.wikidata.org/entity/Q2973,64283,Germany,http://www.wikidata.org/entity/Q183,8,Health,W,42512300.0,true,,false,22.93,OPE,false
201866921DE,201866921,2,2018-02-12,0,false,Stuttgarter Wohnungs- und Städtebaugesellschaft mbH,,Stuttgart,http://www.wikidata.org/entity/Q1022,70329,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,W,45261300.0,false,,false,7.5,OPE,false
201866922DE,201866922,2,2018-02-12,0,false,Staatliches Bauamt München 1,,Munich,http://www.wikidata.org/entity/Q1726,81547,Germany,http://www.wikidata.org/entity/Q183,1,Defence,W,45421131.0,true,,false,4.97,OPE,false
201866923DE,201866923,2,2018-02-12,0,false,Stuttgarter Wohnungs- und Städtebaugesellschaft mbH,,Stuttgart,http://www.wikidata.org/entity/Q1022,70329,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,W,45442110.0,false,,false,1.15,OPE,false
201866924DE,201866924,2,2018-02-12,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,,Munich,http://www.wikidata.org/entity/Q1726,80686,Germany,http://www.wikidata.org/entity/Q183,8,Other,W,45331231.0,true,,true,13.52,OPE,false
201866925DE,201866925,2,2018-02-12,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Ludwigsburg",,Ludwigsburg,http://www.wikidata.org/entity/Q622,71638,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,W,45422000.0,true,,false,24.77,OPE,false
201866926DE,201866926,2,2018-02-13,0,false,"Landeshauptstadt Dresden, GB Stadtentwicklung, Bau, Verkehr und Liegenschaften, Amt f. Hochbau u. Immobilienverwaltung",,Dresden,http://www.wikidata.org/entity/Q1731,01001,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45214210.0,true,40964.5,false,6.55,OPE,false
201866929AT,201866929,2,2018-02-13,0,false,Stadtgemeinde Ybbs an der Donau,,Ybbs an der Donau,http://www.wikidata.org/entity/Q278447,3370,Austria,http://www.wikidata.org/entity/Q40,3,General public\services,W,45246000.0,false,,false,18.29,OPE,false
201866930DE,201866930,2,2018-02-12,0,false,Kommunale Immobilien Jena - Eigenbetrieb der Stadt Jena,,Jena,http://www.wikidata.org/entity/Q3150,07743,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45421131.0,true,401221,false,10.36,OPE,false
201866932DE,201866932,2,2018-02-13,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Ludwigsburg",,Ludwigsburg,http://www.wikidata.org/entity/Q622,71638,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,W,34928470.0,true,,false,6.22,OPE,false
201866934AT,201866934,2,2018-02-13,0,false,Stadtgemeinde Ybbs an der Donau,,Ybbs an der Donau,http://www.wikidata.org/entity/Q278447,3370,Austria,http://www.wikidata.org/entity/Q40,3,General public\services,W,45246000.0,false,,false,18.29,OPE,false
201866936DE,201866936,2,2018-02-13,0,false,"Landesbetrieb Bau und Immobilien Hessen, Niederlassung Mitte Zentrale Vergabe",,Friedberg,http://www.wikidata.org/entity/Q507194,61169,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45223210.0,true,,false,25,OPE,false
201866937DE,201866937,2,2018-02-13,0,false,Magistrat der Universitätsstadt Gießen – Hochbauamt –,,Gießen,http://www.wikidata.org/entity/Q3874,35390,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45331000.0,true,,false,6.58,OPE,false
201866938DE,201866938,2,2018-02-13,0,false,Kreisverwaltung Saarpfalz-Kreis Fachbereich 22,,Homburg,http://www.wikidata.org/entity/Q7040,66424,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45223210.0,true,,false,1.74,OPE,false
201866939DE,201866939,2,2018-02-13,0,false,Betrieb für Bau und Liegenschaften Mecklenburg-Vorpommern,,Rostock,http://www.wikidata.org/entity/Q2861,18055,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45432130.0,true,,false,10.2,OPE,false
201866942DE,201866942,2,2018-02-12,0,false,Stuttgarter Wohnungs- und Städtebaugesellschaft mbH,,Stuttgart,http://www.wikidata.org/entity/Q1022,70329,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,W,45112712.0,false,,false,5.46,OPE,false
201866944DE,201866944,2,2018-02-13,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Ludwigsburg",,Ludwigsburg,http://www.wikidata.org/entity/Q622,71638,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,W,44115900.0,true,,false,5.66,OPE,false
201866946DE,201866946,2,2018-02-12,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,,Munich,http://www.wikidata.org/entity/Q1726,80686,Germany,http://www.wikidata.org/entity/Q183,8,Other,W,45443000.0,true,,true,16.38,OPE,false
201866948DE,201866948,2,2018-02-13,0,false,Landratsamt Haßberge,,Haßfurt,http://www.wikidata.org/entity/Q492659,97437,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45262520.0,true,,false,1.97,OPE,false
201866953DE,201866953,2,2018-02-13,0,false,GEWOFAG Wohnen GmbH,,Munich,http://www.wikidata.org/entity/Q1726,81669,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,W,45112700.0,false,,false,44.93,RES,false
201866954DE,201866954,2,2018-02-13,0,false,Stadt Rhede,,Rhede,http://www.wikidata.org/entity/Q200581,46414,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45331100.0,true,,false,6.61,OPE,false
201866956DE,201866956,2,2018-02-13,0,false,"Stadt Nürnberg, Hochbauamt, Abteilung Technische Anlagen",,Nuremberg,http://www.wikidata.org/entity/Q2090,90402,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,W,45332000.0,true,,false,18.16,OPE,false
201866957DE,201866957,2,2018-02-13,0,false,Landratsamt Haßberge,,Haßfurt,http://www.wikidata.org/entity/Q492659,97437,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45111100.0,true,,false,13.49,OPE,false
201866960DE,201866960,2,2018-02-16,0,false,"Magistrat der Stadt Frankfurt am Main, Kulturamt",,Frankfurt am Main,http://www.wikidata.org/entity/Q1794,60594,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45421100.0,true,,false,9.31,OPE,false
201866968DE,201866968,2,2018-02-13,0,false,Stadt Seelze,,Seelze,http://www.wikidata.org/entity/Q16052,30926,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,44112200.0,false,,false,2.89,OPE,false
201866969DE,201866969,2,2018-02-13,0,false,Stadtverwaltung Pirna,,Pirna,http://www.wikidata.org/entity/Q6477,01796,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45214200.0,false,,false,22.43,OPE,false
201866971DE,201866971,2,2018-02-13,0,false,Landratsamt Haßberge,,Haßfurt,http://www.wikidata.org/entity/Q492659,97437,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45332400.0,true,,false,18.91,OPE,false
201866972DE,201866972,2,2018-02-13,0,false,Landratsamt Haßberge,,Haßfurt,http://www.wikidata.org/entity/Q492659,97437,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,44162000.0,true,,false,0.59,OPE,false
201866974DE,201866974,2,2018-02-13,0,false,Stadtverwaltung Pirna,,Pirna,http://www.wikidata.org/entity/Q6477,01796,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45214200.0,true,,false,22.43,OPE,false
201866975DE,201866975,2,2018-02-13,0,false,Stadtverwaltung Pirna,,Pirna,http://www.wikidata.org/entity/Q6477,01796,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45214200.0,false,,false,22.43,OPE,false
201866976DE,201866976,2,2018-02-13,0,false,Stadt Paderborn,DEA47,Paderborn,http://www.wikidata.org/entity/Q2971,33102,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45221250.0,true,,false,5.16,OPE,false
201866977DE,201866977,2,2018-02-13,0,false,Stadt Seelze,,Seelze,http://www.wikidata.org/entity/Q16052,30926,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45421000.0,false,,false,5.99,OPE,false
201866979DE,201866979,2,2018-02-13,0,false,Stadt Seelze,,Seelze,http://www.wikidata.org/entity/Q16052,30926,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45431000.0,false,,false,2.99,OPE,false
201866980DE,201866980,2,2018-02-13,0,false,Landratsamt Haßberge,,Haßfurt,http://www.wikidata.org/entity/Q492659,97437,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45331000.0,true,,false,19.61,OPE,false
201866981DE,201866981,2,2018-02-13,0,false,"Landeshauptstadt Hannover, Zentrale Submission für Stadtentwässerung Hannover",,Hanover,http://www.wikidata.org/entity/Q1715,30159,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45232410.0,true,,false,24.01,OPE,false
201866982DE,201866982,2,2018-02-13,0,false,Stadt Freiburg i. Br. – Vergabemanagement,,Freiburg im Breisgau,http://www.wikidata.org/entity/Q2833,79106,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45431000.0,true,,false,1.15,OPE,false
201866984DE,201866984,2,2018-02-13,0,false,"Landeshauptstadt Düsseldorf, Der Oberbürgermeister, Schulverwaltungsamt 40/22.2",,Düsseldorf,http://www.wikidata.org/entity/Q1718,40225,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45260000.0,true,,false,2.57,OPE,false
201866985DE,201866985,2,2018-02-13,0,false,Landratsamt Haßberge,,Haßfurt,http://www.wikidata.org/entity/Q492659,97437,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45332000.0,true,,false,1.28,OPE,false
201866988DE,201866988,2,2018-02-13,0,false,Landratsamt Haßberge,,Haßfurt,http://www.wikidata.org/entity/Q492659,97437,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45442100.0,true,,false,1.97,OPE,false
201866991DE,201866991,2,2018-02-13,0,false,Landratsamt Haßberge,,Haßfurt,http://www.wikidata.org/entity/Q492659,97437,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45311200.0,true,,false,3.59,OPE,false
201866993FI,201866993,2,2018-02-13,0,false,Helsingin kaupungin asuntotuotanto,0201256-6,Helsinki,http://www.wikidata.org/entity/Q1757,00099,Finland,http://www.wikidata.org/entity/Q33,R,Housing and community amenities,W,45000000.0,true,,false,21.02,OPE,false
201866994DE,201866994,2,2018-02-13,0,false,Landkreis Ostallgäu; Kommunales Bauamt,,Marktoberdorf,http://www.wikidata.org/entity/Q502955,87616,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45214200.0,true,,false,32.93,OPE,false
201866996DE,201866996,2,2018-02-13,0,false,Handwerkskammer für Schwaben,,Augsburg,http://www.wikidata.org/entity/Q2749,86161,Germany,http://www.wikidata.org/entity/Q183,6,Education,W,45000000.0,false,,false,15.53,OPE,false
201867004DE,201867004,2,2018-02-13,0,false,Handwerkskammer für Schwaben,,Augsburg,http://www.wikidata.org/entity/Q2749,86161,Germany,http://www.wikidata.org/entity/Q183,6,Education,W,45000000.0,false,,false,3.82,OPE,false
201867005FI,201867005,2,2018-02-13,0,false,Helsingin kaupungin asuntotuotanto,0201256-6,Helsinki,http://www.wikidata.org/entity/Q1757,00099,Finland,http://www.wikidata.org/entity/Q33,R,Housing and community amenities,W,45000000.0,true,,false,21.02,OPE,false
201867007DE,201867007,2,2018-02-13,0,false,"Landesbetrieb Bau und Immobilien Hessen, Niederlassung Mitte Zentrale Vergabe",,Friedberg,http://www.wikidata.org/entity/Q507194,61169,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45432100.0,true,,false,0.56,OPE,false
201867010DE,201867010,2,2018-02-13,0,false,Handwerkskammer für Schwaben,,Augsburg,http://www.wikidata.org/entity/Q2749,86161,Germany,http://www.wikidata.org/entity/Q183,6,Education,W,45000000.0,false,,false,2.66,OPE,false
201867011DE,201867011,2,2018-02-13,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Ludwigsburg",,Ludwigsburg,http://www.wikidata.org/entity/Q622,71638,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,W,45111100.0,true,800000,false,30.26,OPE,false
201867012NL,201867012,2,2018-02-12,0,false,Gemeente Noordoostpolder,482191910,Emmeloord,http://www.wikidata.org/entity/Q60705,8302 BW,Netherlands,http://www.wikidata.org/entity/Q55,3,General public\services,W,45221111.0,true,,false,13.26,OPE,false
201867174CZ,201867174,2,2018-02-12,0,false,Olomoucký kraj,60609460,Olomouc,http://www.wikidata.org/entity/Q81137,779 11,Czech Republic,http://www.wikidata.org/entity/Q213,3,General public\services,U,30125110.0,true,237911.98,false,11.97,OPE,false
201867176CZ,201867176,2,2018-02-12,0,false,Janáčkova akademie múzických umění v Brně,62156462,Brno,http://www.wikidata.org/entity/Q14960,662 15,Czech Republic,http://www.wikidata.org/entity/Q213,6,Education,U,32331300.0,true,198169.68,true,1.41,OPE,false
201867195DE,201867195,2,2018-02-12,0,false,3D-Biodruckanlage,,Heilbad Heiligenstadt,http://www.wikidata.org/entity/Q564765,37308,Germany,http://www.wikidata.org/entity/Q183,8,Other,U,38000000.0,true,299000,true,2.96,OPE,false
201867224DE,201867224,2,2018-02-12,0,true,Kassenärztliche Bundesvereinigung K. d. ö. R.---Kassenärztliche Vereinigung Baden-Württemberg K. d. ö. R.---Kassenärztliche Vereinigung Baden-Württemberg K. d. ö. R.---Kassenärztliche Vereinigung Hessen K. d. ö. R.---Kassenärztliche Vereinigung Niedersachsen K. d. ö. R.---Kassenärztliche Vereinigung Nordrhein K. d. ö. R.---Kassenärztliche Vereinigung Rheinland-Pfalz K. d. ö. R.---Kassenärztliche Vereinigung Sachsen K. d. ö. R.---Kassenärztliche Vereinigung Sachsen-Anhalt K. d. ö. R.---Kassenärztliche Vereinigung Westfalen-Lippe K. d. ö. R.,,Berlin,http://www.wikidata.org/entity/Q64,10623---70567---70567---60486---30175---40474---55124---01099---39120---44141,Germany,http://www.wikidata.org/entity/Q183,6,Health,U,30197643.0,true,,false,24.01,OPE,false
201867251DE,201867251,2,2018-02-12,0,false,"Der Polizeipräsident in Berlin, Serviceeinheit Technik und Logistik – SE TL A, Referat Mobilität",,Berlin,http://www.wikidata.org/entity/Q64,10965,Germany,http://www.wikidata.org/entity/Q183,3,Public Order and Safety,U,34114200.0,true,,false,5.82,OPE,false
201867265DE,201867265,2,2018-02-13,0,false,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",110000,Berlin,http://www.wikidata.org/entity/Q64,10707,Germany,http://www.wikidata.org/entity/Q183,3,Other,U,34928500.0,true,,true,7.01,OPE,false
201867267DE,201867267,2,2018-02-12,0,false,AOK Bayern - Die Gesundheitskasse,,Munich,http://www.wikidata.org/entity/Q1726,81739,Germany,http://www.wikidata.org/entity/Q183,6,Health,U,33600000.0,true,1,false,24.01,OPE,false
201867274DE,201867274,2,2018-02-13,0,false,"Stadt Regensburg, Vergabeamt",,Regensburg,http://www.wikidata.org/entity/Q2978,93047,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,U,22111000.0,true,,false,3.26,OPE,false
201867284IT,201867284,2,2018-02-12,0,false,A.S.S.T. degli Spedali Civili di Brescia,03775110988,Brescia,http://www.wikidata.org/entity/Q6221,25123,Italy,http://www.wikidata.org/entity/Q38,8,Health,U,33110000.0,true,2005000,false,72.07,OPE,false
201867304SE,201867304,2,2018-02-13,0,false,UMEÅ UNIVERSITET,202100-2874,Umeå,http://www.wikidata.org/entity/Q25579,90187,Sweden,http://www.wikidata.org/entity/Q34,1,Education,U,72000000.0,true,,false,36.02,OPE,false
201867307SE,201867307,2,2018-02-13,0,false,Växjö kommun,212000-0662,Växjö vattentorn,http://www.wikidata.org/entity/Q18335027,351 12,Sweden,http://www.wikidata.org/entity/Q34,3,General public\services,U,22462000.0,true,,false,24.01,OPE,false
201867309SE,201867309,2,2018-02-13,0,false,"Region Skåne, Koncerninköp",232100-0255,Kristianstad socken,http://www.wikidata.org/entity/Q32269337,29189,Sweden,http://www.wikidata.org/entity/Q34,3,Health,U,33100000.0,true,,false,23.98,OPE,false
201867323UK,201867323,2,2018-02-13,0,true,Shropshire Council---Shropshire Council is purchasing on behalf of itself and any wholly owned local authority company or other entity that is deemed to be a contracting authority by virtue of the Council’s involvement.,,Shrewsbury,http://www.wikidata.org/entity/Q962845,SY2 6ND---SY2 6ND,United Kingdom,http://www.wikidata.org/entity/Q145,3,General public\services,U,39830000.0,false,976228.83,false,36.02,OPE,false
201867331AT,201867331,2,2018-02-13,0,false,Karl-Franzens-Universität Graz,,Graz,http://www.wikidata.org/entity/Q13298,8010,Austria,http://www.wikidata.org/entity/Q40,6,Education,U,39151100.0,true,499900,false,17.01,OPE,false
201867357PL,201867357,2,2018-02-13,0,false,Generalna Dyrekcja Dróg Krajowych i Autostrad Oddział w Gdańsku,,Gdańsk,http://www.wikidata.org/entity/Q1792,80-354,Poland,http://www.wikidata.org/entity/Q36,1,Other,U,9310000.0,true,,true,11.97,OPE,false
201867364DE,201867364,2,2018-02-13,0,false,Landwirtschaftskammer Niedersachsen,,Hanover,http://www.wikidata.org/entity/Q1715,30453,Germany,http://www.wikidata.org/entity/Q183,6,Other,U,16340000.0,true,235000,false,1.35,OPE,false
201867690SE,201867690,2,2018-02-12,0,false,Region Örebro län,232100-0164,Örebro,http://www.wikidata.org/entity/Q25732,701 16,Sweden,http://www.wikidata.org/entity/Q34,3,General public\services,S,80532000.0,true,,false,12.01,OPE,false
201867733UK,201867733,2,2018-02-12,0,false,London Borough of Bromley,,Bromley,http://www.wikidata.org/entity/Q2413891,BR1 3UH,United Kingdom,http://www.wikidata.org/entity/Q145,3,General public\services,S,45233100.0,true,6.064821594E7,false,108.09,OPE,false
201867736NL,201867736,2,2018-02-12,0,true,Waterschap Rivierenland---Waterschappen en STOWA,30281419,Tiel,http://www.wikidata.org/entity/Q73221,4003 BX,Netherlands,http://www.wikidata.org/entity/Q55,3,Other,S,72212600.0,false,,false,3.03,OPE,false
201867738UK,201867738,2,2018-02-12,0,false,London Borough of Bromley,,Bromley,http://www.wikidata.org/entity/Q2413891,BR1 3UH,United Kingdom,http://www.wikidata.org/entity/Q145,3,General public\services,S,45233139.0,true,2.867672182E7,false,108.09,OPE,false
201867739DK,201867739,2,2018-02-12,0,false,Slagelse Kommune,29188505,Slagelse,http://www.wikidata.org/entity/Q3414556,4200,Denmark,http://www.wikidata.org/entity/Q35,3,General public\services,S,77310000.0,false,483533.01,false,22.6,OPE,false
201867743DE,201867743,2,2018-02-12,0,false,LWV Hessen Zentrale Vergabestelle,,Kassel,http://www.wikidata.org/entity/Q2865,34117,Germany,http://www.wikidata.org/entity/Q183,3,Social protection,S,72000000.0,true,,false,11.97,OPE,false
201867744PL,201867744,2,2018-02-12,0,false,Nadleśnictwo Głogów,,Głogów,http://www.wikidata.org/entity/Q66013,67-200,Poland,http://www.wikidata.org/entity/Q36,8,Other,S,77210000.0,false,37771.05,false,10.03,OPE,false
201867745UK,201867745,2,2018-02-12,0,false,Transport for London,,London,http://www.wikidata.org/entity/Q84,SE1 8NJ,United Kingdom,http://www.wikidata.org/entity/Q145,3,General public\services,S,71313410.0,false,,false,41.41,OPE,false
201867751DE,201867751,2,2018-02-12,0,false,Gesellschaft für Gebäudewirtschaft Falkensee mbH (gegefa),,Falkensee,http://www.wikidata.org/entity/Q14842,,Germany,http://www.wikidata.org/entity/Q183,8,Other,S,98341140.0,false,,false,48.03,OPE,false
201867760IT,201867760,2,2018-02-09,0,false,Prefettura/Ufficio Territoriale del Governo di Taranto,,Taranto,http://www.wikidata.org/entity/Q13498,,Italy,http://www.wikidata.org/entity/Q38,1,General public\services,S,85311000.0,false,6034490,false,9.01,OPE,false
201867772SE,201867772,2,2018-02-12,0,false,Kristianstads kommun,212000-0951,Kristianstad socken,http://www.wikidata.org/entity/Q32269337,291 32,Sweden,http://www.wikidata.org/entity/Q34,3,General public\services,S,79632000.0,true,264022.22,false,12.01,OPE,false
201867801DE,201867801,2,2018-02-12,0,false,Max-Planck-Gesellschaft z.F.d.W. Generalverwaltung;,,Munich,http://www.wikidata.org/entity/Q1726,80539,Germany,http://www.wikidata.org/entity/Q183,8,Other,S,79530000.0,true,,false,48.03,RES,false
201867802IT,201867802,2,2018-02-09,0,false,Herambiente S.p.A.,,Bologna,http://www.wikidata.org/entity/Q1891,40127,Italy,http://www.wikidata.org/entity/Q38,8,Environment,S,90512000.0,false,2050295,false,11.97,RES,true
