CAE_ID,NOTICE_ID,ID_TYPE,DT_DISPATCH,CANCELLED,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_TOWN,CAE_POSTAL_CODE,ISO_COUNTRY_CODE,CAE_TYPE,MAIN_ACTIVITY,TYPE_OF_CONTRACT,CPV,B_GPA,VALUE_EURO_FIN_2,B_EU_FUNDS,DURATION,TOP_TYPE,B_ELECTRONIC_AUCTION
20182601DE,20182601,2,2018-01-03,0,false,Kommunale Immobilien Jena - Eigenbetrieb der Stadt Jena,,Jena,07743,DE,3,General public\services,W,45442100.0,true,385612.74,false,14.28,OPE,false
20182602DE,20182602,2,2018-01-03,0,false,Universitätsklinikum Düsseldorf,,Düsseldorf,40225,DE,6,Health,W,45315700.0,true,,false,19.01,OPE,false
20182603DE,20182603,2,2018-01-03,0,false,Staatliches Bauamt Bamberg,,Bamberg,96049,DE,1,General public\services,W,45431000.0,true,,false,0.89,OPE,false
20182604DE,20182604,2,2018-01-03,0,false,Klinikum Landau – Südliche Weinstraße GmbH,,Landau in der Pfalz,76829,DE,8,Health,W,45000000.0,true,,false,16.71,OPE,false
20182615DK,20182615,2,2018-01-03,0,false,I/S Amager Ressourcecenter,,København S,DK-2300,DK,8,Environment,W,45000000.0,true,,false,8.36,RES,false
20182759FI,20182759,2,2018-01-03,0,false,Puolustusvoimien logistiikkalaitoksen esikunta,0952029-9,Tampere,33541,FI,1,Defence,U,35710000.0,true,1000000,false,11.97,OPE,false
20182765DE,20182765,2,2018-01-03,0,false,Straßenbauamt Neustrelitz,,Neustrelitz,17235,DE,3,Other,U,34927100.0,true,2340000,false,24.01,OPE,false
20182770DE,20182770,2,2018-01-03,0,true,"AOK Rheinland-Pfalz/Saarland – Die Gesundheitskasse, federführend auch für weitere Krankenkassen---BARMER Hauptverwaltung Wuppertal---BKK Landesverband Mitte---DAK Gesundheit---HKK---Hanseatische Krankenkasse---IKK Südwest---Kaufmännische Krankenkasse---Knappschaft, Vertragsabteilung---Sozialversicherung für Landwirtschaft, Forsten und Gartenbau Vertragswesen---Techniker Krankenkasse Arzneimittelverordnungssteuerung H4.27b Open-House-Zytostatika-Rabattverträge",,Eisenberg---Wuppertal---Mainz---Hamburg---Bremen---Hamburg---Saarbrücken---Hannover---Saarbrücken---Kassel---Hamburg,67304---42285---55128---20097---28195---22041---66111---30625---66111---34013---22305,DE,6,Health,U,33600000.0,false,,false,24.01,RES,false
20182787UK,20182787,2,2018-01-03,0,false,University of Sheffield,,Sheffield,S10 2TN,UK,6,Education,U,22000000.0,true,222092.06,false,32.11,OPE,false
20182800UK,20182800,2,2018-01-03,0,false,The University of Sheffield,,Sheffield,S10 2TN,UK,6,Education,U,42900000.0,true,1435056.38,false,0.03,OPE,false
20182801DE,20182801,2,2018-01-03,0,false,Ruhr-Univervität Bochum,,Bochum,44801,DE,6,Education,U,30230000.0,false,680000,false,2.37,OPE,false
20182810SE,20182810,2,2018-01-03,0,false,Göteborgs Stad Inköp och upphandling,212000-1355,Göteborg,40523,SE,3,General public\services,U,9100000.0,true,,false,48.03,OPE,false
20182832DE,20182832,2,2018-01-03,0,false,AOK Rheinland-Pfalz/Saarland - Die Gesundheitskasse,,Eisenberg,67304,DE,6,Health,U,33600000.0,false,,false,24.01,OPE,false
20182834DE,20182834,2,2018-01-03,0,false,AOK Rheinland-Pfalz/Saarland - Die Gesundheitskasse,,Eisenberg,67304,DE,6,Health,U,33600000.0,false,,false,24.01,OPE,false
20182840DE,20182840,2,2018-01-03,0,false,Universitätsklinikum Düsseldorf,,Düsseldorf,40225,DE,6,Health,U,33000000.0,true,,false,11.78,OPE,false
20182846FR,20182846,2,2018-01-03,0,false,Centre Hospitalier de Roanne,,Roanne,42328,FR,1,Health,U,33141000.0,true,,false,8.03,OPE,false
20182858DK,20182858,2,2018-01-03,0,true,Region Hovedstaden---Region Midtjylland---Region Nordjylland---Region Sjælland---Region Syddanmark,,Hillerød---Viborg---Aalborg Ø---Sorø---Vejle,3400---8800---9220---4180---7100,DK,6,Health,U,33100000.0,true,7508193.2,false,42.6,OPE,false
20182867ES,20182867,2,2018-01-03,0,false,"Empresa de Transformación Agraria S.A., S.M.E., M.P., (TRAGSA)",A28476208,Madrid,28006,ES,8,Environment,U,44110000.0,false,1061954.38,false,24.05,OPE,false
20183246DE,20183246,2,2018-01-03,0,false,"Landkreis München, vertreten durch die Münchner Verkehrs- und Tarifverbund GmbH (MVV)",,München,80538,DE,3,General public\services,S,60112000.0,false,,false,96.22,OPE,false
20183247DE,20183247,2,2018-01-03,0,false,"Landkreise Dachau und München, vertreten durch die Münchner Verkehrs- und Tarifverbund GmbH (MVV)",,München,80538,DE,3,General public\services,S,60112000.0,false,,false,96.22,OPE,false
20183248AT,20183248,2,2018-01-03,0,false,TEERAG-ASDAG AG,,Wien,1100,AT,8,Environment,S,71300000.0,false,,false,22.07,NIC,false
20183251SE,20183251,2,2018-01-03,0,false,Kristianstads kommun,212000-0951,Kristianstad,291 32,SE,3,General public\services,S,66114000.0,true,5808488.84,false,10.56,OPE,false
20183252DE,20183252,2,2018-01-03,0,false,Stadt Bottrop,,Bottrop,46236,DE,3,General public\services,S,71356400.0,true,6400000,false,28.06,NIC,false
20183257SE,20183257,2,2018-01-03,0,false,Landstinget Sörmland och Region Västmanland,232100-0032,Eskilstuna,631 88,SE,3,Health,S,79200000.0,true,,false,24.01,OPE,false
20183259FR,20183259,2,2018-01-03,0,false,CPAM de Meurthe et Moselle,,Nancy,54047,FR,8,Health,S,90911000.0,true,,false,24.01,OPE,false
20183263UK,20183263,2,2018-01-03,0,false,Yorkshire 2019 Limited,,Leeds,LS1 5AB,UK,6,General public\services,S,92622000.0,true,610143.02,false,19.05,OPE,false
20183265DE,20183265,2,2018-01-03,0,false,DAK-Gesundheit,,Hamburg,20097,DE,6,Health,S,79416000.0,false,,false,48.03,OPE,false
20183266SE,20183266,2,2018-01-03,0,false,Lunds universitet,202100-3211,Lund,221 00,SE,N,Education,S,79340000.0,true,,false,24.01,OPE,false
20183267DE,20183267,2,2018-01-03,0,false,"Landeshauptstadt Dresden, Geschäftsbereich Stadtentwicklung, Bau, Verkehr und Liegenschaften, Amt für Hochbau und Immobilienverwaltung",,Dresden,01001,DE,3,General public\services,S,71300000.0,true,,false,109.14,NIC,false
20183268NL,20183268,2,2018-01-03,0,false,Gemeente Haarlemmermeer,,Hoorddorp,2132TZ,NL,3,General public\services,S,45000000.0,false,65185,false,5.56,OPE,false
20183275SE,20183275,2,2018-01-03,0,false,Filipstads kommun,212000-1876,Filipstad,68227,SE,3,General public\services,S,45442100.0,true,,false,24.01,OPE,false
20183279NL,20183279,2,2018-01-03,0,false,Gemeente Amstelveen,,Amstelveen,1182JR,NL,3,General public\services,S,72000000.0,false,38468,false,2.89,OPE,false
20183281DE,20183281,2,2018-01-03,0,false,Jobcenter team.arbeit.hamburg vertreten durch die Gebäudemanagement Schleswig-Holstein AöR,,Kiel,24103,DE,6,Other,S,64110000.0,true,,false,13.98,OPE,false
20183283DE,20183283,2,2018-01-03,0,false,SAEK-Förderwerk für Rundfunk und neue Medien gGmbH,,Leipzig,04109,DE,8,Education,S,80490000.0,true,,false,36.02,OPE,false
20183285FR,20183285,2,2018-01-03,0,false,SMD3,25240532900035,Coulounieix-Chamiers,24660,FR,3,Environment,S,90513000.0,true,,false,8.98,OPE,false
20183288DE,20183288,2,2018-01-03,0,false,Stadt Oelde,,Oelde,59302,DE,3,General public\services,S,71240000.0,true,,false,12.99,NIC,false
20183289FR,20183289,2,2018-01-03,0,true,Bâtir et Loger---Loire Habitat---Métropole Habitat Saint-Étienne (MHSE),40989871500019,Saint-Étienne---Saint-Étienne---Saint-Étienne,42000---42007---42000,FR,8,Housing and community amenities,S,79714000.0,true,,false,8.95,OPE,false
20183294UK,20183294,2,2018-01-03,0,false,Place Partnership Limited,,Worcester,WR5 1JR,UK,3,General public\services,S,90919300.0,true,,false,36.02,RES,false
20183301DE,20183301,2,2018-01-03,0,false,Charité CFM Facility Management GmbH,,Berlin,10117,DE,6,Health,S,71700000.0,true,,false,9.54,OPE,false
20183308DE,20183308,2,2018-01-04,0,false,Beschaffungsamt des Bundesministeriums des Innern,,Bonn,53119,DE,1,General public\services,S,71317210.0,true,,false,11.97,OPE,false
20183310NL,20183310,2,2018-01-03,0,false,Gemeente Amstelveen,,Amstelveen,1182JR,NL,3,General public\services,S,72000000.0,false,75862,false,4.9,OPE,false
20183313FI,20183313,2,2018-01-03,0,false,Turun kaupunki / Strateginen hankinta,0204819-8,Turku,20101,FI,R,General public\services,S,60100000.0,true,1500000,false,24.01,OPE,false
20183318PL,20183318,2,2018-01-03,0,false,PGL LP Nadleśnictwo Węgierska Górka,071001984,Węgierska Górka,34-350,PL,8,Other,S,77200000.0,false,,false,10.53,OPE,false
20183323PL,20183323,2,2018-01-03,0,false,Polska Agencja Rozwoju Przedsiębiorczości,,Warszawa,00-834,PL,8,Other,S,79315000.0,true,64096.76,true,8.72,OPE,false
20183325SE,20183325,2,2018-01-03,0,false,Marks kommun,212000-1504,Kinna,511 80,SE,3,General public\services,S,45453000.0,true,,false,24.01,OPE,false
20183326SE,20183326,2,2018-01-03,0,false,Regional avfallsanläggning i mellersta Bohus- län Aktiebolag (RAMBO),556211-9007,Lysekil,45380,SE,6,General public\services,S,90500000.0,true,2.112177761E7,false,96.09,OPE,false
20183330ES,20183330,2,2018-01-03,0,false,Dirección del Instituto Español de Oceanografía,Q2823001I,Madrid,28002,ES,1,General public\services,S,90911200.0,false,960000,false,11.97,OPE,false
20183337PL,20183337,2,2018-01-03,0,false,Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo Kobiór,,Piasek,43-211,PL,8,Other,S,77200000.0,false,3661396.22,false,10.03,OPE,false
20183338SE,20183338,2,2018-01-03,0,false,Filipstads kommun,212000-1876,Filipstad,68227,SE,3,General public\services,S,50882000.0,true,,false,24.01,OPE,false
20183340PL,20183340,2,2018-01-03,0,false,Uniwersytet Gdański,,Gdańsk,80-309,PL,8,Education,S,66514110.0,false,,false,24.01,OPE,false
20183345NL,20183345,2,2018-01-03,0,false,Gemeente Amstelveen,,Amstelveen,1182JR,NL,3,General public\services,S,79000000.0,false,36720,false,5.53,OPE,false
20183348DE,20183348,2,2018-01-03,0,false,Landratsamt Ravensburg,,Ravensburg,88212,DE,3,General public\services,S,90910000.0,false,221000,false,24.01,RES,false
20183349DE,20183349,2,2018-01-03,0,true,"Allgäu GmbH, Gesellschaft für Standort und Tourismus---Tourismusverband Allgäu / Bayerisch-Schwaben e.V.",,Kempten---Augsburg,87435---86150,DE,6,Other,S,79342000.0,true,,false,7.57,NIC,false
20183354DE,20183354,2,2018-01-03,0,false,Hamburger Verkehrsverbund GmbH,,Hamburg,20099,DE,8,Other,S,79000000.0,false,400500,false,18.03,NIC,false
20183356DE,20183356,2,2018-01-03,0,false,Universität zu Köln Vergabestelle VOB D5,,Köln,50931,DE,6,Education,S,71200000.0,true,,false,4.28,NIC,false
20183359DE,20183359,2,2018-01-03,0,false,Landratsamt Waldshut,,Waldshut-Tiengen,79761,DE,3,General public\services,S,90910000.0,false,221000,false,24.01,RES,false
20183360DE,20183360,2,2018-01-03,0,false,"Kreisstadt Bergheim, Der Bürgermeisterin",,Bergheim,50126,DE,3,General public\services,S,71355000.0,true,310000,false,12.96,OPE,false
20183361DE,20183361,2,2018-01-03,0,false,Landratsamt Heilbronn,,Heilbronn,74072,DE,3,Other,S,90500000.0,true,,false,42.07,OPE,false
20183366FR,20183366,2,2018-01-03,0,false,Crous de Rennes,18350003200010,Rennes,35-064,FR,8,Other,S,50413200.0,true,,false,11.97,OPE,false
20183369UK,20183369,2,2018-01-03,0,false,Natural Resources Wales,,Cardiff,CF24 0TP,UK,N,Environment,S,71241000.0,true,,false,0.03,OPE,false
20183371FR,20183371,2,2018-01-03,0,false,CH le Mans,,Le Mans Cedex 09,72037,FR,8,Health,S,79620000.0,true,,false,11.97,OPE,false
20183372FR,20183372,2,2018-01-03,0,false,Syndicat mixte arena stade couvert,,Liévin,62-800,FR,1,General public\services,S,79713000.0,true,800000,false,10.03,OPE,false
20183395IT,20183395,2,2018-01-03,0,false,"Ente per lo Sviluppo dell&apos;irrigazione e la trasformazione fondiaria in Puglia, Lucania e Irpinia",,Bari,70126,IT,8,Other,S,66600000.0,false,1231000,false,34.08,OPE,false
20183401SI,20183401,2,2018-01-03,0,false,Zavod za zdravstveno zavarovanje Slovenije Področna enota Informacijski center Ljubljana,5554195057,Ljubljana,1000,SI,6,Health,S,79824000.0,true,,false,48.03,OPE,false
20183402IT,20183402,2,2018-01-03,0,false,Business Location Alto Adige Südtirol S.p.A.,,Bolzano,,IT,8,Other,S,71356000.0,true,364804.93,false,18.03,OPE,false
20183404CZ,20183404,2,2018-01-03,0,false,"Vojenské lesy a statky ČR, s.p.",00000205,Praha 6,16000,CZ,8,Other,S,77210000.0,true,4808759.34,false,34.08,OPE,false
20183405CZ,20183405,2,2018-01-03,0,false,Statutární město Teplice,00266621,Teplice,415 95,CZ,3,General public\services,S,60112000.0,false,2.421839165E7,false,66.09,OPE,false
20183406CZ,20183406,2,2018-01-03,0,false,"Povodí Moravy, s.p.",70890013,Brno,602 00,CZ,6,Other,S,77314000.0,true,406895.02,false,18.98,OPE,false
20183951PL,20183951,5,2018-01-03,0,false,Polska Grupa Górnicza S.A.,,Katowice,40-039,PL,4,Exploration and extraction of coal and other solid fuels,W,45254100.0,false,,false,46.09,OPE,true
20183968CZ,20183968,5,2018-01-03,0,false,"ČEZ, a.s.",45274649,Praha 4,140 53,CZ,4,Electricity,U,45259300.0,true,,false,9.97,NIC,false
20183973DE,20183973,5,2018-01-03,0,false,DB Energie GmbH (Bukr 31),,Frankfurt Main,60326,DE,4,Postal Services,U,9320000.0,false,,false,120.13,NIC,false
20184024UK,20184024,5,2018-01-03,0,false,Dwr Cymru Cyfyngedig,,Nelson,CF46 6LY,UK,4,Water,S,42400000.0,false,,false,36.02,NIC,false
20184037DK,20184037,5,2018-01-03,0,false,Banedanmark,18632276,København Ø,2100,DK,4,Railway services,S,50220000.0,true,,false,36.02,NIC,false
20184367NO,20184367,2,2018-01-03,0,false,"Oslo kommune, Bydel Nordstrand",970 534 679,Oslo,1112,NO,3,General public\services,U,34115000.0,true,,false,48.03,OPE,false
20184379CH,20184379,2,2018-01-03,0,false,Abwasserreinigung Kloten Opfikon,,Glattbrugg,8152,CH,3,Environment,W,45311200.0,true,,false,75.82,OPE,false
20184385CH,20184385,2,2018-01-03,0,false,Bundesanwaltschaft BA,,Bern,3003,CH,1,Other,S,72260000.0,true,,false,90.13,OPE,false
20184406DE,20184406,2,2018-01-04,0,false,GEWOFAG Wohnen GmbH,,München,81669,DE,8,Housing and community amenities,W,39141400.0,false,,false,4.74,OPE,false
20184409DE,20184409,2,2018-01-04,0,false,Zentrale Auftragsvergabestelle des Landkreises Darmstadt-Dieburg für den Eigenbetrieb Da-Di-Werk -Gebäude- und Umweltmanagement,,"Darmstadt, Kranichstein",64289,DE,3,General public\services,W,45210000.0,true,,false,15.43,OPE,false
20184410DE,20184410,2,2018-01-04,0,false,Staatliches Bauamt Bamberg,,Bamberg,96049,DE,1,General public\services,W,45223000.0,true,,false,11.97,OPE,false
20184411DE,20184411,2,2018-01-04,0,false,"Landeshauptstadt Düsseldorf, Der Oberbürgermeister, Schulverwaltungsamt",,Düsseldorf,40225,DE,3,General public\services,W,45262670.0,true,,false,3.16,OPE,false
20184412DE,20184412,2,2018-01-04,0,false,"Stadt Neuss, Der Bürgermeister, Zentrale Vergabestelle",,Neuss,41460,DE,3,General public\services,W,45223210.0,true,,true,1.55,OPE,false
20184413DE,20184413,2,2018-01-04,0,false,Tiefbauamt,,Dortmund,44137,DE,3,General public\services,W,45421145.0,false,,false,25.99,OPE,false
20184417DE,20184417,2,2018-01-04,0,false,ZDF,,Mainz,55127,DE,8,Other,W,45331000.0,true,1605000,false,32.07,OPE,false
20184418DE,20184418,2,2018-01-04,0,false,Kliniken Landkreis Karlsruhe gGmbH,,Bretten,75015,DE,8,Health,W,45215130.0,true,316160,false,4.97,OPE,false
20184424DE,20184424,2,2018-01-04,0,false,Stadt Leverkusen – Fachbereich Recht und Ordnung – Zentrale Vergabestelle,DE,Leverkusen,51373,DE,3,General public\services,W,45210000.0,true,,false,2.66,OPE,false
20184427DE,20184427,2,2018-01-04,0,false,GESOBAU AG,,Berlin,D-13439,DE,8,Housing and community amenities,W,45223220.0,true,,false,8.42,OPE,false
20184429UK,20184429,2,2018-01-04,0,false,Blandford Forum Town Council,,Blandford Forum,DT11 7AD,UK,8,General public\services,W,43325000.0,false,44865.53,false,2.99,OPE,false
20184430DE,20184430,2,2018-01-04,0,false,Agaplesion Evangelisches Krankenhaus Mittelhessen gemeinnützige GmbH,,Gießen,35398,DE,8,Health,W,44221230.0,false,45304.45,false,30.95,OPE,false
20184560UK,20184560,2,2018-01-03,0,false,HealthTrust Europe LLP (HTE) acting as agent for the University Hospitals of Coventry and Warwickshire NHS Trust (“UHCW”),,"Edgbaston, Birmingham",B15 1NU,UK,6,Health,U,33161000.0,true,1281300.34,false,36.02,RES,false
20184572SE,20184572,2,2018-01-04,0,false,SKELLEFTEÅ KOMMUN,212000-2643,Skellefteå,931 85,SE,3,General public\services,U,45343210.0,true,,false,48.03,OPE,false
20184573DE,20184573,2,2018-01-04,0,false,Stadtverwaltung Tauberbischofsheim - Amt für Feuerwehrwesen,,Tauberbischofsheim,97941,DE,3,General public\services,U,34144211.0,true,532000,false,5.99,OPE,false
20184576DE,20184576,2,2018-01-04,0,false,LVR-Fachbereich Zentraler Einkauf und Dienstleistungen,,Köln,50679,DE,3,General public\services,U,37800000.0,true,952000,false,48.03,OPE,false
20184583FI,20184583,2,2018-01-04,0,false,Lappeenrannan kaupunki Elinvoima ja kaupunkikehitys / Hankintapalvelut,0162193-3,Lappeenranta,53101,FI,3,General public\services,U,14210000.0,true,,false,24.01,OPE,false
20184586DE,20184586,2,2018-01-04,0,false,Universitätsklinikum Aachen AöR,,Aachen,52074,DE,6,Health,U,32000000.0,true,,false,63.06,OPE,false
20184588NL,20184588,2,2018-01-04,0,false,Gemeente Middelburg,53489385,Middelburg,4337PA,NL,3,General public\services,U,9100000.0,true,,false,48.06,OPE,false
20184593AT,20184593,2,2018-01-04,0,false,Lieferung TLFA 2000,,Hart im Zillertal,6265,AT,6,General public\services,U,34144213.0,false,,false,3.03,OPE,false
20184598UK,20184598,2,2018-01-04,0,false,Rothamsted Research Ltd,,Harpenden,AL52JQ,UK,8,Other,U,16340000.0,false,335578.66,false,1.09,OPE,false
20184600PL,20184600,2,2018-01-04,0,false,Sąd Apelacyjny w Łodzi,725-10-28-838,Łódź,90-136,PL,8,Other,U,30190000.0,false,,false,11.97,OPE,false
20184601SE,20184601,2,2018-01-04,0,false,Västra Götalandsregionen,232100-0131,Vänersborg,46280,SE,3,Health,U,38434520.0,true,,false,60.03,OPE,false
20184602DE,20184602,2,2018-01-04,0,false,Stadtentwässerung Peine,,Peine,31224,DE,6,Other,U,34144520.0,true,416807,false,15.99,OPE,false
20184612SE,20184612,2,2018-01-04,0,false,Uppsala kommun,212000-3005,Uppsala,753 75,SE,3,General public\services,U,31000000.0,true,1056088.88,false,24.01,OPE,false
20184615SE,20184615,2,2018-01-04,0,false,Uppsala kommun,212000-3005,Uppsala,753 75,SE,3,General public\services,U,42131000.0,true,2957048.87,false,24.01,OPE,false
20184622SE,20184622,2,2018-01-04,0,false,Sundsvalls kommun,212000-2411,Sundsvall,851 85,SE,3,General public\services,U,15000000.0,true,8765537.71,false,24.01,OPE,true
20184635DE,20184635,2,2018-01-04,0,false,Diakonie-Klinikum Schwäbisch Hall gemeinnützige GmbH,,Schwäbisch Hall,74523,DE,8,Health,U,33190000.0,true,,false,0.23,OPE,false
20184638DE,20184638,2,2018-01-04,0,false,Hochschule für angewandte Wissenschaften,,Ansbach,91522,DE,8,Education,U,39120000.0,false,220000,false,6.74,OPE,false
20184641DK,20184641,2,2018-01-04,0,false,"Aarhus Kommune, Teknik og Miljø",55133018,Århus V,8210,DK,3,General public\services,U,43250000.0,true,,false,3.98,OPE,false
20184642DK,20184642,2,2018-01-04,0,false,Amgros I/S,14479880,København Ø,2100,DK,6,Health,U,33600000.0,true,9200558.75,false,5.95,OPE,false
20184644DE,20184644,2,2018-01-04,0,false,Stadt Solingen,,Solingen,42601,DE,3,General public\services,U,39110000.0,true,,false,3.91,OPE,false
20184668CZ,20184668,2,2018-01-04,0,false,Institut klinické a experimentální medicíny,00023001,Praha 4,140 21,CZ,1,Health,U,33111000.0,true,231930.16,false,120.16,OPE,false
20185035UK,20185035,2,2018-01-03,0,false,Department for Education,,London,SW1P 3BT,UK,1,Education,S,80100000.0,true,6101430.18,false,24.57,OPE,false
20185036UK,20185036,2,2018-01-03,0,false,Foreign &amp; Commonwealth Office,,London,SW1A 2AH,UK,1,Health,S,85100000.0,false,,false,11.97,OPE,false
20185038UK,20185038,2,2018-01-03,0,false,Foreign &amp; Commonwealth Office,,London,SW1A 2AH,UK,1,Health,S,85100000.0,false,,false,11.97,OPE,false
20185039UK,20185039,2,2018-01-03,0,false,NHS Arden &amp; GEM CSU on behalf of NHS England (The Contracting Authority),,Derby,DE1 3QT,UK,6,Health,S,85000000.0,true,1.29533118563E9,false,70.56,OPE,false
20185042DE,20185042,2,2018-01-04,0,false,Dataport AöR,,Altenholz,24161,DE,6,Health,S,79713000.0,false,,false,48.03,RES,false
20185043DE,20185043,2,2018-01-04,0,false,Beschaffungsamt des Bundesministeriums des Innern,,Bonn,53119,DE,1,General public\services,S,98310000.0,true,,false,36.02,OPE,false
20185044DE,20185044,2,2018-01-04,0,false,"Stiftung Preußischer Kulturbesitz, HV II 23",,Berlin,10785,DE,6,"Recreation, culture and religion",S,90911200.0,false,1000000,false,36.02,OPE,false
20185049LU,20185049,2,2018-01-04,0,false,Caisse nationale de santé,,Luxembourg,1471,LU,6,Health,S,79000000.0,false,,false,9.57,OPE,false
