Fondo;Descripción;Centro;Sección;Programa;Subconcep.;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Credito Inicial;Modifcaciones ;Crédito Definitivo ;Crédito Disponible ;Retenciones Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado;Pagos Real
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005785;2018/005785;IFS-DEPORTIVO BÁSICO MACHUPICHU. ACONDICIONAMIENTO CUBIERTA EN PISTA DE FÚTBOL;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;46.048,92;46.048,92;0;0;46.048,92;46.048,92;34.366,69;0;34.366,69
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005790;2018/005790;IFS-DEPORTIVO BÁSICO SANTA ADELA. ACONDICIONAMIENTO CUBIERTA EN CANCHA DE BALONCESTO;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;26.286,24;26.286,24;0;0;26.286,24;26.286,24;25.555,62;0;25.555,62
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005791;2018/005791;IFS-DEPORTIVO BÁSICO VILLA DE PONS. ACONDICIONAMIENTO CUBIERTA EN CANCHA DE BALONCESTO;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;41.822,84;41.822,84;0;0;41.822,84;41.822,84;32.879,36;0;32.879,36
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005792;2018/005792;IFS-DEPORTIVO BÁSICO ESTIBALIZ. ADECUACIÓN PAVIMENTOS EN CANCHA DE FRONTÓN;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;14.637,70;14.637,70;0;0;14.637,70;14.637,70;11.357,10;0;11.357,10
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005793;2018/005793;IFS-DEPORTIVO BÁSICO SANCHINARRO IV. ADECUACIÓN SKATEPARK;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;49.999,69;49.999,69;0;0;49.999,69;49.999,69;46.959,77;0;46.959,77
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005794;2018/005794;IFS-COLEGIO  PÚBLICO ADOLFO SUAREZ. ACTUACIONES EN MATERIA DE SEGURIDAD;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;29.997,44;29.997,44;0;0;29.997,44;29.997,44;29.997,44;0;29.997,44
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005795;2018/005795;IFS-COLEGIO PÚBLICO ESPERANZA. I. ACTUACIONES EN MATERIA DE SEGURIDAD;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;19.999,19;19.999,19;0;0;19.999,19;19.999,19;19.991,11;0;19.991,11
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005796;2018/005796;IFS-COLEGIO PÚBLICO ESPERANZA II. ADECUACIÓN PAVIMENTO, CERRAJERÍA EXTERIOR Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;3.306,28;3.306,28;0;0;3.306,28;3.306,28;3.302,57;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005797;2018/005797;IFS-COLEGIO PÚBLICO FILÓSOFO SÉNECA. ACONDICIONAMIENTO DEL PATIO, REMODELACIÓN ESPACIOS Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;216.867,49;216.867,49;0;0;216.867,49;216.867,49;214.464,93;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005798;2018/005798;IFS-COLEGIO PÚBLICO GARCILASO DE LA VEGA. ACONDICIONAMIENTO PATIOS Y ACTUACIONES EN SEGURIDAD;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;21.626,92;21.626,92;0;0;21.626,92;21.626,92;21.623,58;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005799;2018/005799;IFS-COLEGIO PÚBLICO JUAN ZARAGÜETA. REMODELACIÓN DE ESPACIOS Y ACTUACIONES EN SEGURIDAD;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;8.639,61;8.639,61;0;0;8.639,61;8.639,61;6.638,65;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005800;2018/005800;IFS-COLEGIO PÚBLICO LUIS CERNUDA. OBRAS DE ACONDICIONAMIENTO EN PATIO Y PLANTA BAJA;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;189.046,30;189.046,30;0;0;189.046,30;189.046,30;189.046,13;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005801;2018/005801;IFS-COLEGIO PÚBLICO MÉNDEZ NÚÑEZ. ADECUACIÓN PATIO, CALDERA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;72.091,71;72.091,71;0;0;72.091,71;72.091,71;72.008,49;0;72.008,49
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005802;2018/005802;IFS-COLEGIO PÚBLICO PABLO PICASSO. ADECUACIÓN ZONA AULAS INFANTIL Y ACTUACIONES EN SEGURIDAD;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;126.097,49;126.097,49;0;0;126.097,49;126.097,49;122.766,92;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005803;2018/005803;IFS-COLEGIO PÚBLICO PINAR DEL REY ACONDICIONAMIENTO ASEOS INFANTIL, ACCESO BOMBEROS Y CERRAJERÍA;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;66.457,39;66.457,39;0;0;66.457,39;66.457,39;66.439,98;0;66.439,98
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005804;2018/005804;IFS-CENTRO EDUCACIÓN ESPECIAL PRINCESA SOFIA. ADECUACIÓN BAÑOS, CERRAJERÍA Y MEJORAS EN SEGURIDAD;216;HORTALEZA;5;EDUCACIÓN;2;CENTROS DE EDUCACIÓN ESPECIAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;29.999,68;29.999,68;0;0;29.999,68;29.999,68;29.999,67;0;29.999,67
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005805;2018/005805;IFS-COLEGIO PÚBLICO RAMÓN PÉREZ DE AYALA. ADECUACIÓN VALLADO, HALL DE ACCESO Y VENTILACIÓN;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;69.539,34;69.539,34;0;0;69.539,34;69.539,34;69.535,81;0;69.535,81
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005806;2018/005806;IFS-COLEGIO PÚBLICO SAN MIGUEL. ACONDICIONAMIENTO PATIO, ILUMINACIÓN, CERRAJERÍA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;8.423,61;8.423,61;0;0;8.423,61;8.423,61;8.134,42;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005807;2018/005807;IFS-COLEGIO PÚBLICO VIRGEN DEL CORTIJO. ADECUACIÓN RAMPA Y ACTUACIONES EN SEGURIDAD;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;49.999,16;49.999,16;0;0;49.999,16;49.999,16;49.949,51;0;49.949,51
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005811;2018/005811;IFS-CENTRO CULTURAL CARRIL DEL CONDE.ACONDICIONAMIENTO CUBIERTA Y OTRAS DE ALBAÑILERÍA;216;HORTALEZA;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;329.999,31;329.999,31;0;0;329.999,31;329.999,31;305.725,27;0;305.725,27
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005813;2018/005813;IFS-ESCUELA DE MÚSICA FEDERICO CHUECA. ACONDICIONAMIENTO ASEOS, MEJORA ACCESIBILIDAD Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;3;ESCUELAS DE MÚSICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;139.267,84;139.267,84;0;0;139.267,84;139.267,84;136.905,10;0;105.522,18
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005814;2018/005814;IFS-CENTRO DE MAYORES EL HENAR. ACONDICIONAMIENTO, MEJORA ACCESIBILIDAD Y OTRAS;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;64.999,52;64.999,52;0;0;64.999,52;64.999,52;64.834,13;0;64.834,13
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005815;2018/005815;IFS-CENTRO DE MAYORES SAN BENITO. MEJORA ACCESIBILIDAD, EFICIENCIA ENERGÉTICA Y OTRAS;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;79.997,38;79.997,38;0;0;79.997,38;79.997,38;79.997,32;0;79.997,32
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005816;2018/005816;IFS-AUDITORIO PILAR GARCÍA PEÑA, PARQUE PINAR DEL REY. MEJORA ACCESIBILIDAD;216;HORTALEZA;10;CULTURA;4;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;49.945,88;49.945,88;0;0;49.945,88;49.945,88;49.944,25;0;49.944,25
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005817;2018/005817;IFS-SALA DE ESTUDIOS C/ MOTILLA DEL PALANCAR. MEJORAS ACCESIBILIDAD Y EFICIENCIA ENERGÉTICA;216;HORTALEZA;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;59.980,87;59.980,87;0;0;59.980,87;59.980,87;52.429,62;0;20.809,57
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005818;2018/005818;IFS-EDIFICIO SEDE DISTRITO HORTALEZA. ACCESIBILIDAD, SEGURIDAD, ACONDICIONAMIENTO OFFICE Y OTRAS;216;HORTALEZA;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;129.999,18;129.999,18;0;0;129.999,18;129.999,18;126.076,05;0;126.076,05
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005819;2018/005819;IFS-CENTRO DE MAYORES EL CARMEN. ACCESIBILIDAD, MEJORA INSTALACIONES Y OTRAS;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;39.998,49;39.998,49;0;0;39.998,49;39.998,49;39.996,39;0;39.996,39
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005820;2018/005820;IFS-CENTRO SERVICIOS SOCIALES ARENAL. ADECUACIÓN PATIO EXTERIOR Y OTRAS;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;40.000,00;40.000,00;0;0;40.000,00;40.000,00;38.575,25;0;38.575,25
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005821;2018/005821;IFS-CENTRO INTEGRADO SANTIAGO APOSTOL. MEJORAS EFICIENCIA ENERGÉTICA, CUBIERTA Y ESCENARIO;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;4;CENTROS POLIVALENTES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;175.999,61;175.999,61;0;0;175.999,61;175.999,61;143.813,54;0;143.813,54
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005822;2018/005822;IFS-EDIFICIO SEDE DISTRITO HORTALEZA. CLIMATIZACIÓN, EFICIENCIA ENERGÉTICA Y REPARACIÓN HUMEDADES;216;HORTALEZA;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;180.410,72;180.410,72;0;0;180.410,72;180.410,72;180.405,07;0;180.405,07
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005823;2018/005823;IFS-CENTRO CULTURALES DISTRITO DE HORTALEZA. OBRAS MEJORA ACCESIBILIDAD;216;HORTALEZA;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;97.558,94;97.558,94;0;0;97.558,94;97.558,94;88.708,45;0;70.583,31
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/005824;2018/005824;IFS-CENTRO DE MAYORES BUCARAMANGA. ADECUACIÓN CUBIERTA Y EFICIENCIA ENERGÉTICA;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;59.981,84;59.981,84;0;0;59.981,84;59.981,84;59.968,85;0;59.968,85
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/006556;2018/006556;IFS-CENTRO MAYORES HUERTA DE LA SALUD. ADECUACIÓN FACHADA Y CAFETERÍA;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;59.998,50;59.998,50;0;0;59.998,50;59.998,50;59.998,43;0;59.998,43
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;216;93303;63200;2018/008025;2018/008025;IFS-CENTRO CULTURAL CARRIL DEL CONDE. ESPACIO PARA TALLER/ALMACENAJE CABALGATA PARTICIPATIVA (ID: 3341);216;HORTALEZA;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0;24.000,00;24.000,00;0;0;24.000,00;24.000,00;23.999,71;0;23.999,71
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2016/009343;2016/009343;DEPORTIVO BÁSICA ESTIBALIZ. PAVIMENTECIÓN;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;11.582,02;11.582,02;11.582,02;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004032;2019/004032;IFS-CENTRO EDUCACIÓN ESPECIAL PRINCESA SOFÍA. MEJORAS PATIOS, ALBAÑILERÍA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;2;CENTROS DE EDUCACIÓN ESPECIAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;225.000,00;225.000,00;0,61;0;224.999,39;224.999,39;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004033;2019/004033;IFS-COLEGIO  PÚBLICO CORTES DE CADIZ. REMODELACIÓN BAÑOS Y ALBAÑILERÍA;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;28.000,00;28.000,00;28.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004034;2019/004034;IFS-COLEGIO PÚBLICO DIONISIO RIDRUEJO. REMODELACIÓN ASEOS, PATIOS Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;143.000,00;143.000,00;143.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004035;2019/004035;IFS-COLEGIO PÚBLICO ESPERANZA I.  MEJORAS PATIOS, INSTALACIONES Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;150.000,00;150.000,00;150.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004036;2019/004036;IFS-COLEGIO PÚBLICO ESPERANZA II. ADECUACIÓN SALA PSICOMOTRICIDAD, CERRAJERÍA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;30.000,00;30.000,00;0,03;0;29.999,97;29.999,97;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004037;2019/004037;IFS-COLEGIO PÚBLICO FILÓSOFO SÉNECA. NUEVOS ASEOS, ALBAÑILERÍA, CERRAJERÍA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;115.000,00;115.000,00;115.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004038;2019/004038;IFS-COLEGIO PÚBLICO GARCILASO DE LA VEGA. MEJORAS EN COMEDOR, COCINA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;56.000,00;56.000,00;56.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004039;2019/004039;IFS-COLEGIO PÚBLICO JUAN ZARAGÚETA. MEJORAS EN PATIOS, INSTALACIONES Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;120.000,00;120.000,00;120.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004040;2019/004040;IFS-COLEGIO PÚBLICO LUIS CERNUDA. ALUMBRADO, CARPINTERÍA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;90.000,00;90.000,00;90.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004041;2019/004041;IFS-COLEGIO PÚBLICO MÉNDEZ NÚÑEZ. REMODELACIÓN COCINA, ASEOS, PATIOS Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;368.000,00;368.000,00;368.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004042;2019/004042;IFS-COLEGIO PÚBLICO PABLO PICASO. ACCESIBILIDAD, REMODELACIÓN DE ASEOS Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;195.000,00;195.000,00;195.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004043;2019/004043;IFS-COLEGIO PÚBLICO PINAR DEL REY. REMODELACIÓN COCINA, ASEOS, CERRAJERÍA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;116.000,00;116.000,00;116.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004044;2019/004044;IFS-COLEGIO PÚBLICO RAMÓN PÉREZ DE AYALA. MEJORAS EN AISLAMIENTO, ALBAÑILERÍA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;113.000,00;113.000,00;113.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004045;2019/004045;IFS-COLEGIO PÚBLICO SAN MIGUEL. REMODELACIÓN COCINA, FACHADA E INSTALACIONES;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;38.000,00;38.000,00;38.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004046;2019/004046;IFS-COLEGIO PÚBLICO VIRGEN DEL CORTIJO. MEJORAS PATIOS, INSTALACIONES, CARPINTERÍA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;300.000,00;300.000,00;300.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004047;2019/004047;IFS-COLEGIO PÚBLICO ADOLFO SUÁREZ. REMODELACIÓN PATIO, CERRAJERÍA Y OTRAS;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;135.000,00;135.000,00;135.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004048;2019/004048;IFS-AUDITORIO PILAR GARCÍA PEÑA. MEJORAS INSTALACIONES, CERRAJERÍAS Y OTRAS;216;HORTALEZA;10;CULTURA;4;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;180.000,00;180.000,00;180.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004049;2019/004049;IFS-BIBLIOTECA PÚBLICA HUERTA DE LA SALUD. MEJORAS EN CUBIERTA, INSTALACIONES Y OTRAS;216;HORTALEZA;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;140.000,00;140.000,00;140.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004050;2019/004050;IFS-CENTRO CULTURAL CARRIL DEL CONDE. MEJORAS EN INSTALACIONES, CARPINTERÍA Y OTRAS;216;HORTALEZA;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;150.000,00;150.000,00;5,74;0;149.994,26;149.994,26;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004051;2019/004051;IFS-CENTRO CULTURAL SANCHINARRO. MEJORAS INSTALACIONES, CERRAJERÍA Y OTRAS;216;HORTALEZA;10;CULTURA;3;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;230.000,00;230.000,00;230.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004052;2019/004052;IFS-CENTRO INTEGRADO SANTIAGO APÓSTOL. MEJORA EN INSTALACIONES, SANEAMIENTO E INCENDIOS;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;4;CENTROS POLIVALENTES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;100.000,00;100.000,00;100.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004053;2019/004053;IFS-CENTRO DE MAYORES BUCARAMANGA. MEJORA INSTALACIONES Y FACHADA;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;49.000,00;49.000,00;49.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004054;2019/004054;IFS-CENTRO DE MAYORES EL CARMEN. MEJORAS INSTALACIONES, ACCESO Y OTRAS;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;60.000,00;60.000,00;60.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004055;2019/004055;IFS-CENTRO DE MAYORES HUERTA DE LA SALUD. MEJORAS EN ZONA DE CAFETERÍA Y COCINA;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;40.000,00;40.000,00;40.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004056;2019/004056;IFS-CENTRO DE MAYORES LA MERCED. MEJORA INSTALACIONES, REFORMA ASEOS Y OTRAS;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;80.000,00;80.000,00;0,43;0;79.999,57;79.999,57;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004057;2019/004057;IFS-CENTRO SERVICIOS SOCIALES CONCEPCIÓN ARENAL. MEJORA CUBIERTAS, INSTALACIONES Y OTRAS;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;260.000,00;260.000,00;260.000,00;0;0;0;0;0;0
4;SC Y CE FINANC. CON RTG;1;216;93303;63200;2019/004058;2019/004058;IFS-CENTRO SERVICIOS SOCIALES EL QUEROL. ACONDICIONAMIENTO Y MEJORAS PARCELA;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;190.000,00;190.000,00;190.000,00;0;0;0;0;0;0
