ccaa_iso,CovidStatusID,fecha,num_casos,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
CT,CT_2020-02-17T00:00Z,2020-02-17T00:00:00Z,2,0,0,1
EX,EX_2020-02-17T00:00Z,2020-02-17T00:00:00Z,1,1,0,0
GA,GA_2020-02-17T00:00Z,2020-02-17T00:00:00Z,0,0,0,0
IB,IB_2020-02-17T00:00Z,2020-02-17T00:00:00Z,0,0,0,0
MC,MC_2020-02-17T00:00Z,2020-02-17T00:00:00Z,3,3,0,0
MD,MD_2020-02-17T00:00Z,2020-02-17T00:00:00Z,18,0,0,0
ML,ML_2020-02-17T00:00Z,2020-02-17T00:00:00Z,0,0,0,0
NC,NC_2020-02-17T00:00Z,2020-02-17T00:00:00Z,0,0,0,0
PV,PV_2020-02-17T00:00Z,2020-02-17T00:00:00Z,2,0,0,0
RI,RI_2020-02-17T00:00Z,2020-02-17T00:00:00Z,0,0,0,0
VC,VC_2020-02-17T00:00Z,2020-02-17T00:00:00Z,6,3,0,0
AN,AN_2020-02-18T00:00Z,2020-02-18T00:00:00Z,3,0,0,0
AR,AR_2020-02-18T00:00Z,2020-02-18T00:00:00Z,1,0,0,0
AS,AS_2020-02-18T00:00Z,2020-02-18T00:00:00Z,0,0,0,0
CB,CB_2020-02-18T00:00Z,2020-02-18T00:00:00Z,0,0,0,0
CE,CE_2020-02-18T00:00Z,2020-02-18T00:00:00Z,0,0,0,0
CL,CL_2020-02-18T00:00Z,2020-02-18T00:00:00Z,1,0,0,0
CM,CM_2020-02-18T00:00Z,2020-02-18T00:00:00Z,0,0,0,0
CN,CN_2020-02-18T00:00Z,2020-02-18T00:00:00Z,1,0,0,0
CT,CT_2020-02-18T00:00Z,2020-02-18T00:00:00Z,4,0,0,0
EX,EX_2020-02-18T00:00Z,2020-02-18T00:00:00Z,0,0,0,0
GA,GA_2020-02-18T00:00Z,2020-02-18T00:00:00Z,1,0,0,0
IB,IB_2020-02-18T00:00Z,2020-02-18T00:00:00Z,0,0,0,0
MC,MC_2020-02-18T00:00Z,2020-02-18T00:00:00Z,1,1,0,0
MD,MD_2020-02-18T00:00Z,2020-02-18T00:00:00Z,14,0,0,0
ML,ML_2020-02-18T00:00Z,2020-02-18T00:00:00Z,0,0,0,0
NC,NC_2020-02-18T00:00Z,2020-02-18T00:00:00Z,0,0,0,0
PV,PV_2020-02-18T00:00Z,2020-02-18T00:00:00Z,0,0,0,0
RI,RI_2020-02-18T00:00Z,2020-02-18T00:00:00Z,0,0,0,0
VC,VC_2020-02-18T00:00Z,2020-02-18T00:00:00Z,2,1,0,0
AN,AN_2020-02-19T00:00Z,2020-02-19T00:00:00Z,2,1,0,0
AR,AR_2020-02-19T00:00Z,2020-02-19T00:00:00Z,0,0,0,0
AS,AS_2020-02-19T00:00Z,2020-02-19T00:00:00Z,0,0,0,0
CB,CB_2020-02-19T00:00Z,2020-02-19T00:00:00Z,0,0,0,0
CE,CE_2020-02-19T00:00Z,2020-02-19T00:00:00Z,0,0,0,0
CL,CL_2020-02-19T00:00Z,2020-02-19T00:00:00Z,1,1,0,0
CM,CM_2020-02-19T00:00Z,2020-02-19T00:00:00Z,0,0,0,0
CN,CN_2020-02-19T00:00Z,2020-02-19T00:00:00Z,1,0,0,0
CT,CT_2020-02-19T00:00Z,2020-02-19T00:00:00Z,1,0,0,0
EX,EX_2020-02-19T00:00Z,2020-02-19T00:00:00Z,1,0,0,0
GA,GA_2020-02-19T00:00Z,2020-02-19T00:00:00Z,1,0,0,1
IB,IB_2020-02-19T00:00Z,2020-02-19T00:00:00Z,0,0,0,0
MC,MC_2020-02-19T00:00Z,2020-02-19T00:00:00Z,1,1,0,0
MD,MD_2020-02-19T00:00Z,2020-02-19T00:00:00Z,12,0,0,0
ML,ML_2020-02-19T00:00Z,2020-02-19T00:00:00Z,0,0,0,0
NC,NC_2020-02-19T00:00Z,2020-02-19T00:00:00Z,0,0,0,0
PV,PV_2020-02-19T00:00Z,2020-02-19T00:00:00Z,1,0,0,0
RI,RI_2020-02-19T00:00Z,2020-02-19T00:00:00Z,0,0,0,0
VC,VC_2020-02-19T00:00Z,2020-02-19T00:00:00Z,2,1,0,0
AN,AN_2020-02-20T00:00Z,2020-02-20T00:00:00Z,8,5,0,0
AR,AR_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0
AS,AS_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0
CB,CB_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0
CE,CE_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0
CL,CL_2020-02-20T00:00Z,2020-02-20T00:00:00Z,3,2,0,0
CM,CM_2020-02-20T00:00Z,2020-02-20T00:00:00Z,2,0,0,1
CN,CN_2020-02-20T00:00Z,2020-02-20T00:00:00Z,1,0,0,0
CT,CT_2020-02-20T00:00Z,2020-02-20T00:00:00Z,14,0,0,3
EX,EX_2020-02-20T00:00Z,2020-02-20T00:00:00Z,1,1,0,0
GA,GA_2020-02-20T00:00Z,2020-02-20T00:00:00Z,3,0,0,0
IB,IB_2020-02-20T00:00Z,2020-02-20T00:00:00Z,1,1,0,0
MC,MC_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0
MD,MD_2020-02-20T00:00Z,2020-02-20T00:00:00Z,24,0,0,0
ML,ML_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0
NC,NC_2020-02-20T00:00Z,2020-02-20T00:00:00Z,1,1,0,0
PV,PV_2020-02-20T00:00Z,2020-02-20T00:00:00Z,1,0,0,0
RI,RI_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0
VC,VC_2020-02-20T00:00Z,2020-02-20T00:00:00Z,6,3,0,0
AN,AN_2020-02-21T00:00Z,2020-02-21T00:00:00Z,5,1,0,0
AR,AR_2020-02-21T00:00Z,2020-02-21T00:00:00Z,2,0,0,0
AS,AS_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0
CB,CB_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0
CE,CE_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0
CL,CL_2020-02-21T00:00Z,2020-02-21T00:00:00Z,5,2,0,0
CM,CM_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0
CN,CN_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0
CT,CT_2020-02-21T00:00Z,2020-02-21T00:00:00Z,16,0,0,2
EX,EX_2020-02-21T00:00Z,2020-02-21T00:00:00Z,1,1,0,0
GA,GA_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0
IB,IB_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0
MC,MC_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0
MD,MD_2020-02-21T00:00Z,2020-02-21T00:00:00Z,27,0,0,0
ML,ML_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0
NC,NC_2020-02-21T00:00Z,2020-02-21T00:00:00Z,2,1,0,0
PV,PV_2020-02-21T00:00Z,2020-02-21T00:00:00Z,3,0,0,0
RI,RI_2020-02-21T00:00Z,2020-02-21T00:00:00Z,1,0,0,0
VC,VC_2020-02-21T00:00Z,2020-02-21T00:00:00Z,3,1,0,0
AN,AN_2020-02-22T00:00Z,2020-02-22T00:00:00Z,2,0,0,0
AR,AR_2020-02-22T00:00Z,2020-02-22T00:00:00Z,3,0,0,0
AS,AS_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0
CB,CB_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0
CE,CE_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0
CL,CL_2020-02-22T00:00Z,2020-02-22T00:00:00Z,2,0,0,0
CM,CM_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0
CN,CN_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0
CT,CT_2020-02-22T00:00Z,2020-02-22T00:00:00Z,12,0,0,2
EX,EX_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0
GA,GA_2020-02-22T00:00Z,2020-02-22T00:00:00Z,3,1,0,0
IB,IB_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0
MC,MC_2020-02-22T00:00Z,2020-02-22T00:00:00Z,1,0,0,0
MD,MD_2020-02-22T00:00Z,2020-02-22T00:00:00Z,30,0,0,0
ML,ML_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0
NC,NC_2020-02-22T00:00Z,2020-02-22T00:00:00Z,1,0,0,0
PV,PV_2020-02-22T00:00Z,2020-02-22T00:00:00Z,4,0,0,0
RI,RI_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0
VC,VC_2020-02-22T00:00Z,2020-02-22T00:00:00Z,2,0,0,0
AN,AN_2020-02-23T00:00Z,2020-02-23T00:00:00Z,2,0,0,0
AR,AR_2020-02-23T00:00Z,2020-02-23T00:00:00Z,1,0,0,0
AS,AS_2020-02-23T00:00Z,2020-02-23T00:00:00Z,1,0,0,0
CB,CB_2020-02-23T00:00Z,2020-02-23T00:00:00Z,1,0,0,0
CE,CE_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,0,0
CL,CL_2020-02-23T00:00Z,2020-02-23T00:00:00Z,5,1,0,0
CM,CM_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,0,0
CN,CN_2020-02-23T00:00Z,2020-02-23T00:00:00Z,2,0,0,0
CT,CT_2020-02-23T00:00Z,2020-02-23T00:00:00Z,8,0,0,2
EX,EX_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,0,0
GA,GA_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,0,0
IB,IB_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,0,0
MC,MC_2020-02-23T00:00Z,2020-02-23T00:00:00Z,1,0,0,0
MD,MD_2020-02-23T00:00Z,2020-02-23T00:00:00Z,44,0,0,0
ML,ML_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,0,0
NC,NC_2020-02-23T00:00Z,2020-02-23T00:00:00Z,1,0,0,0
PV,PV_2020-02-23T00:00Z,2020-02-23T00:00:00Z,1,0,0,0
RI,RI_2020-02-23T00:00Z,2020-02-23T00:00:00Z,1,0,0,0
VC,VC_2020-02-23T00:00Z,2020-02-23T00:00:00Z,5,0,0,0
AN,AN_2020-02-24T00:00Z,2020-02-24T00:00:00Z,5,0,0,0
AR,AR_2020-02-24T00:00Z,2020-02-24T00:00:00Z,1,0,0,0
AS,AS_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0
CB,CB_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0
CE,CE_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0
CL,CL_2020-02-24T00:00Z,2020-02-24T00:00:00Z,5,1,0,0
CM,CM_2020-02-24T00:00Z,2020-02-24T00:00:00Z,4,0,0,4
CN,CN_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0
CT,CT_2020-02-24T00:00Z,2020-02-24T00:00:00Z,14,0,0,5
EX,EX_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0
GA,GA_2020-02-24T00:00Z,2020-02-24T00:00:00Z,1,0,0,0
IB,IB_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0
MC,MC_2020-02-24T00:00Z,2020-02-24T00:00:00Z,2,1,0,0
MD,MD_2020-02-24T00:00Z,2020-02-24T00:00:00Z,57,0,0,0
ML,ML_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0
NC,NC_2020-02-24T00:00Z,2020-02-24T00:00:00Z,3,0,0,0
PV,PV_2020-02-24T00:00Z,2020-02-24T00:00:00Z,6,0,0,0
RI,RI_2020-02-24T00:00Z,2020-02-24T00:00:00Z,2,0,0,0
VC,VC_2020-02-24T00:00Z,2020-02-24T00:00:00Z,15,2,0,0
AN,AN_2020-02-25T00:00Z,2020-02-25T00:00:00Z,9,0,0,0
AR,AR_2020-02-25T00:00Z,2020-02-25T00:00:00Z,2,0,0,0
AS,AS_2020-02-25T00:00Z,2020-02-25T00:00:00Z,1,0,0,0
CB,CB_2020-02-25T00:00Z,2020-02-25T00:00:00Z,8,0,0,0
CE,CE_2020-02-25T00:00Z,2020-02-25T00:00:00Z,0,0,0,0
CL,CL_2020-02-25T00:00Z,2020-02-25T00:00:00Z,6,1,0,0
CM,CM_2020-02-25T00:00Z,2020-02-25T00:00:00Z,4,0,0,3
CN,CN_2020-02-25T00:00Z,2020-02-25T00:00:00Z,2,0,0,1
CT,CT_2020-02-25T00:00Z,2020-02-25T00:00:00Z,22,0,1,3
EX,EX_2020-02-25T00:00Z,2020-02-25T00:00:00Z,5,3,0,0
GA,GA_2020-02-25T00:00Z,2020-02-25T00:00:00Z,3,0,0,1
IB,IB_2020-02-25T00:00Z,2020-02-25T00:00:00Z,0,0,0,0
MC,MC_2020-02-25T00:00Z,2020-02-25T00:00:00Z,3,2,0,0
MD,MD_2020-02-25T00:00Z,2020-02-25T00:00:00Z,52,0,0,1
ML,ML_2020-02-25T00:00Z,2020-02-25T00:00:00Z,0,0,0,0
NC,NC_2020-02-25T00:00Z,2020-02-25T00:00:00Z,4,2,0,0
PV,PV_2020-02-25T00:00Z,2020-02-25T00:00:00Z,12,0,0,1
RI,RI_2020-02-25T00:00Z,2020-02-25T00:00:00Z,2,0,0,0
VC,VC_2020-02-25T00:00Z,2020-02-25T00:00:00Z,10,2,0,0
AN,AN_2020-02-26T00:00Z,2020-02-26T00:00:00Z,9,0,0,0
AR,AR_2020-02-26T00:00Z,2020-02-26T00:00:00Z,2,0,0,0
AS,AS_2020-02-26T00:00Z,2020-02-26T00:00:00Z,0,0,0,0
CB,CB_2020-02-26T00:00Z,2020-02-26T00:00:00Z,0,0,0,0
CE,CE_2020-02-26T00:00Z,2020-02-26T00:00:00Z,0,0,0,0
CL,CL_2020-02-26T00:00Z,2020-02-26T00:00:00Z,8,1,0,0
CM,CM_2020-02-26T00:00Z,2020-02-26T00:00:00Z,5,0,0,3
CN,CN_2020-02-26T00:00Z,2020-02-26T00:00:00Z,7,0,0,0
CT,CT_2020-02-26T00:00Z,2020-02-26T00:00:00Z,31,0,0,11
EX,EX_2020-02-26T00:00Z,2020-02-26T00:00:00Z,1,1,0,0
GA,GA_2020-02-26T00:00Z,2020-02-26T00:00:00Z,3,0,0,0
IB,IB_2020-02-26T00:00Z,2020-02-26T00:00:00Z,1,1,0,0
MC,MC_2020-02-26T00:00Z,2020-02-26T00:00:00Z,1,1,0,0
MD,MD_2020-02-26T00:00Z,2020-02-26T00:00:00Z,69,0,0,0
ML,ML_2020-02-26T00:00Z,2020-02-26T00:00:00Z,0,0,0,0
NC,NC_2020-02-26T00:00Z,2020-02-26T00:00:00Z,5,3,0,0
PV,PV_2020-02-26T00:00Z,2020-02-26T00:00:00Z,11,0,0,0
RI,RI_2020-02-26T00:00Z,2020-02-26T00:00:00Z,4,0,0,0
VC,VC_2020-02-26T00:00Z,2020-02-26T00:00:00Z,9,1,0,0
AN,AN_2020-02-27T00:00Z,2020-02-27T00:00:00Z,11,4,0,0
AR,AR_2020-02-27T00:00Z,2020-02-27T00:00:00Z,0,0,0,0
AS,AS_2020-02-27T00:00Z,2020-02-27T00:00:00Z,0,0,0,0
CB,CB_2020-02-27T00:00Z,2020-02-27T00:00:00Z,0,0,0,0
CE,CE_2020-02-27T00:00Z,2020-02-27T00:00:00Z,0,0,0,0
CL,CL_2020-02-27T00:00Z,2020-02-27T00:00:00Z,7,1,0,0
CM,CM_2020-02-27T00:00Z,2020-02-27T00:00:00Z,9,0,0,7
CN,CN_2020-02-27T00:00Z,2020-02-27T00:00:00Z,1,0,0,0
CT,CT_2020-02-27T00:00Z,2020-02-27T00:00:00Z,17,0,1,3
EX,EX_2020-02-27T00:00Z,2020-02-27T00:00:00Z,3,2,0,0
GA,GA_2020-02-27T00:00Z,2020-02-27T00:00:00Z,7,0,0,0
IB,IB_2020-02-27T00:00Z,2020-02-27T00:00:00Z,4,0,0,0
MC,MC_2020-02-27T00:00Z,2020-02-27T00:00:00Z,1,0,0,0
MD,MD_2020-02-27T00:00Z,2020-02-27T00:00:00Z,96,0,0,0
ML,ML_2020-02-27T00:00Z,2020-02-27T00:00:00Z,0,0,0,0
NC,NC_2020-02-27T00:00Z,2020-02-27T00:00:00Z,5,1,0,0
PV,PV_2020-02-27T00:00Z,2020-02-27T00:00:00Z,14,0,0,1
RI,RI_2020-02-27T00:00Z,2020-02-27T00:00:00Z,9,1,0,0
VC,VC_2020-02-27T00:00Z,2020-02-27T00:00:00Z,15,0,0,0
AN,AN_2020-02-28T00:00Z,2020-02-28T00:00:00Z,8,1,0,0
AR,AR_2020-02-28T00:00Z,2020-02-28T00:00:00Z,3,0,0,0
AS,AS_2020-02-28T00:00Z,2020-02-28T00:00:00Z,1,0,0,0
CB,CB_2020-02-28T00:00Z,2020-02-28T00:00:00Z,0,0,0,0
CE,CE_2020-02-28T00:00Z,2020-02-28T00:00:00Z,0,0,0,0
CL,CL_2020-02-28T00:00Z,2020-02-28T00:00:00Z,11,3,0,0
CM,CM_2020-02-28T00:00Z,2020-02-28T00:00:00Z,11,1,0,6
CN,CN_2020-02-28T00:00Z,2020-02-28T00:00:00Z,8,0,0,1
CT,CT_2020-02-28T00:00Z,2020-02-28T00:00:00Z,36,0,1,6
EX,EX_2020-02-28T00:00Z,2020-02-28T00:00:00Z,8,3,0,1
GA,GA_2020-02-28T00:00Z,2020-02-28T00:00:00Z,6,0,0,0
IB,IB_2020-02-28T00:00Z,2020-02-28T00:00:00Z,4,0,0,3
MC,MC_2020-02-28T00:00Z,2020-02-28T00:00:00Z,3,2,0,0
MD,MD_2020-02-28T00:00Z,2020-02-28T00:00:00Z,162,0,0,1
ML,ML_2020-02-28T00:00Z,2020-02-28T00:00:00Z,0,0,0,0
NC,NC_2020-02-28T00:00Z,2020-02-28T00:00:00Z,3,1,0,0
PV,PV_2020-02-28T00:00Z,2020-02-28T00:00:00Z,33,0,0,2
RI,RI_2020-02-28T00:00Z,2020-02-28T00:00:00Z,10,0,0,0
VC,VC_2020-02-28T00:00Z,2020-02-28T00:00:00Z,28,5,0,1
AN,AN_2020-02-29T00:00Z,2020-02-29T00:00:00Z,9,1,0,0
AR,AR_2020-02-29T00:00Z,2020-02-29T00:00:00Z,6,0,0,0
AS,AS_2020-02-29T00:00Z,2020-02-29T00:00:00Z,2,0,0,0
CB,CB_2020-02-29T00:00Z,2020-02-29T00:00:00Z,1,0,0,0
CE,CE_2020-02-29T00:00Z,2020-02-29T00:00:00Z,0,0,0,0
CL,CL_2020-02-29T00:00Z,2020-02-29T00:00:00Z,10,0,0,0
CM,CM_2020-02-29T00:00Z,2020-02-29T00:00:00Z,15,0,0,12
CN,CN_2020-02-29T00:00Z,2020-02-29T00:00:00Z,6,0,0,0
CT,CT_2020-02-29T00:00Z,2020-02-29T00:00:00Z,27,0,0,8
EX,EX_2020-02-29T00:00Z,2020-02-29T00:00:00Z,4,1,0,0
GA,GA_2020-02-29T00:00Z,2020-02-29T00:00:00Z,1,0,0,0
IB,IB_2020-02-29T00:00Z,2020-02-29T00:00:00Z,2,0,0,0
MC,MC_2020-02-29T00:00Z,2020-02-29T00:00:00Z,3,1,0,0
MD,MD_2020-02-29T00:00Z,2020-02-29T00:00:00Z,109,1,0,0
ML,ML_2020-02-29T00:00Z,2020-02-29T00:00:00Z,0,0,0,0
NC,NC_2020-02-29T00:00Z,2020-02-29T00:00:00Z,5,1,0,0
PV,PV_2020-02-29T00:00Z,2020-02-29T00:00:00Z,25,0,0,0
RI,RI_2020-02-29T00:00Z,2020-02-29T00:00:00Z,13,0,0,0
VC,VC_2020-02-29T00:00Z,2020-02-29T00:00:00Z,17,3,0,0
AN,AN_2020-03-01T00:00Z,2020-03-01T00:00:00Z,34,9,0,0
AR,AR_2020-03-01T00:00Z,2020-03-01T00:00:00Z,8,0,0,0
AS,AS_2020-03-01T00:00Z,2020-03-01T00:00:00Z,2,0,0,0
CB,CB_2020-03-01T00:00Z,2020-03-01T00:00:00Z,1,0,0,0
CE,CE_2020-03-01T00:00Z,2020-03-01T00:00:00Z,0,0,0,0
CL,CL_2020-03-01T00:00Z,2020-03-01T00:00:00Z,32,4,0,0
CM,CM_2020-03-01T00:00Z,2020-03-01T00:00:00Z,67,0,3,48
CN,CN_2020-03-01T00:00Z,2020-03-01T00:00:00Z,7,0,0,0
CT,CT_2020-03-01T00:00Z,2020-03-01T00:00:00Z,90,0,2,10
EX,EX_2020-03-01T00:00Z,2020-03-01T00:00:00Z,5,2,0,0
GA,GA_2020-03-01T00:00Z,2020-03-01T00:00:00Z,7,2,0,0
IB,IB_2020-03-01T00:00Z,2020-03-01T00:00:00Z,4,0,0,0
MC,MC_2020-03-01T00:00Z,2020-03-01T00:00:00Z,5,1,0,0
MD,MD_2020-03-01T00:00Z,2020-03-01T00:00:00Z,326,0,0,0
ML,ML_2020-03-01T00:00Z,2020-03-01T00:00:00Z,0,0,0,0
NC,NC_2020-03-01T00:00Z,2020-03-01T00:00:00Z,13,5,0,0
PV,PV_2020-03-01T00:00Z,2020-03-01T00:00:00Z,47,0,0,0
RI,RI_2020-03-01T00:00Z,2020-03-01T00:00:00Z,22,0,0,0
VC,VC_2020-03-01T00:00Z,2020-03-01T00:00:00Z,44,9,0,1
AN,AN_2020-03-02T00:00Z,2020-03-02T00:00:00Z,33,2,0,0
AR,AR_2020-03-02T00:00Z,2020-03-02T00:00:00Z,14,0,0,0
AS,AS_2020-03-02T00:00Z,2020-03-02T00:00:00Z,3,0,0,0
CB,CB_2020-03-02T00:00Z,2020-03-02T00:00:00Z,0,0,0,0
CE,CE_2020-03-02T00:00Z,2020-03-02T00:00:00Z,0,0,0,0
CL,CL_2020-03-02T00:00Z,2020-03-02T00:00:00Z,44,7,0,0
CM,CM_2020-03-02T00:00Z,2020-03-02T00:00:00Z,62,0,5,39
CN,CN_2020-03-02T00:00Z,2020-03-02T00:00:00Z,12,0,0,0
CT,CT_2020-03-02T00:00Z,2020-03-02T00:00:00Z,84,0,1,20
EX,EX_2020-03-02T00:00Z,2020-03-02T00:00:00Z,7,1,0,0
GA,GA_2020-03-02T00:00Z,2020-03-02T00:00:00Z,19,0,0,0
IB,IB_2020-03-02T00:00Z,2020-03-02T00:00:00Z,6,0,0,0
MC,MC_2020-03-02T00:00Z,2020-03-02T00:00:00Z,8,2,0,0
MD,MD_2020-03-02T00:00Z,2020-03-02T00:00:00Z,383,0,0,0
ML,ML_2020-03-02T00:00Z,2020-03-02T00:00:00Z,0,0,0,0
NC,NC_2020-03-02T00:00Z,2020-03-02T00:00:00Z,15,4,0,0
PV,PV_2020-03-02T00:00Z,2020-03-02T00:00:00Z,56,0,0,2
RI,RI_2020-03-02T00:00Z,2020-03-02T00:00:00Z,30,1,0,0
VC,VC_2020-03-02T00:00Z,2020-03-02T00:00:00Z,46,9,0,1
AN,AN_2020-03-03T00:00Z,2020-03-03T00:00:00Z,42,6,0,0
AR,AR_2020-03-03T00:00Z,2020-03-03T00:00:00Z,8,0,0,0
AS,AS_2020-03-03T00:00Z,2020-03-03T00:00:00Z,2,0,0,0
CB,CB_2020-03-03T00:00Z,2020-03-03T00:00:00Z,0,0,0,0
CE,CE_2020-03-03T00:00Z,2020-03-03T00:00:00Z,2,1,0,1
CL,CL_2020-03-03T00:00Z,2020-03-03T00:00:00Z,30,2,0,0
CM,CM_2020-03-03T00:00Z,2020-03-03T00:00:00Z,48,0,0,33
CN,CN_2020-03-03T00:00Z,2020-03-03T00:00:00Z,8,0,0,0
CT,CT_2020-03-03T00:00Z,2020-03-03T00:00:00Z,91,0,1,14
EX,EX_2020-03-03T00:00Z,2020-03-03T00:00:00Z,9,5,0,0
GA,GA_2020-03-03T00:00Z,2020-03-03T00:00:00Z,16,0,0,0
IB,IB_2020-03-03T00:00Z,2020-03-03T00:00:00Z,8,0,0,0
MC,MC_2020-03-03T00:00Z,2020-03-03T00:00:00Z,6,3,0,0
MD,MD_2020-03-03T00:00Z,2020-03-03T00:00:00Z,399,0,0,0
ML,ML_2020-03-03T00:00Z,2020-03-03T00:00:00Z,0,0,0,0
NC,NC_2020-03-03T00:00Z,2020-03-03T00:00:00Z,18,4,0,0
PV,PV_2020-03-03T00:00Z,2020-03-03T00:00:00Z,58,0,0,1
RI,RI_2020-03-03T00:00Z,2020-03-03T00:00:00Z,28,1,0,0
VC,VC_2020-03-03T00:00Z,2020-03-03T00:00:00Z,37,9,0,2
AN,AN_2020-03-04T00:00Z,2020-03-04T00:00:00Z,34,3,0,0
AR,AR_2020-03-04T00:00Z,2020-03-04T00:00:00Z,14,0,0,0
AS,AS_2020-03-04T00:00Z,2020-03-04T00:00:00Z,2,0,0,0
CB,CB_2020-03-04T00:00Z,2020-03-04T00:00:00Z,0,0,0,0
CE,CE_2020-03-04T00:00Z,2020-03-04T00:00:00Z,0,0,0,0
CL,CL_2020-03-04T00:00Z,2020-03-04T00:00:00Z,35,4,0,0
CM,CM_2020-03-04T00:00Z,2020-03-04T00:00:00Z,60,1,2,40
CN,CN_2020-03-04T00:00Z,2020-03-04T00:00:00Z,14,0,0,0
CT,CT_2020-03-04T00:00Z,2020-03-04T00:00:00Z,152,0,2,20
EX,EX_2020-03-04T00:00Z,2020-03-04T00:00:00Z,9,3,0,0
GA,GA_2020-03-04T00:00Z,2020-03-04T00:00:00Z,14,0,0,1
IB,IB_2020-03-04T00:00Z,2020-03-04T00:00:00Z,5,0,0,0
MC,MC_2020-03-04T00:00Z,2020-03-04T00:00:00Z,11,6,0,0
MD,MD_2020-03-04T00:00Z,2020-03-04T00:00:00Z,463,0,0,1
ML,ML_2020-03-04T00:00Z,2020-03-04T00:00:00Z,0,0,0,0
NC,NC_2020-03-04T00:00Z,2020-03-04T00:00:00Z,22,4,0,0
PV,PV_2020-03-04T00:00Z,2020-03-04T00:00:00Z,69,0,0,0
RI,RI_2020-03-04T00:00Z,2020-03-04T00:00:00Z,25,0,0,0
VC,VC_2020-03-04T00:00Z,2020-03-04T00:00:00Z,38,4,0,0
AN,AN_2020-03-05T00:00Z,2020-03-05T00:00:00Z,61,6,0,0
AR,AR_2020-03-05T00:00Z,2020-03-05T00:00:00Z,12,0,0,1
AS,AS_2020-03-05T00:00Z,2020-03-05T00:00:00Z,5,0,0,0
CB,CB_2020-03-05T00:00Z,2020-03-05T00:00:00Z,0,0,0,0
CE,CE_2020-03-05T00:00Z,2020-03-05T00:00:00Z,1,1,0,0
CL,CL_2020-03-05T00:00Z,2020-03-05T00:00:00Z,55,9,0,0
CM,CM_2020-03-05T00:00Z,2020-03-05T00:00:00Z,77,1,2,54
CN,CN_2020-03-05T00:00Z,2020-03-05T00:00:00Z,16,0,0,1
CT,CT_2020-03-05T00:00Z,2020-03-05T00:00:00Z,176,0,2,18
EX,EX_2020-03-05T00:00Z,2020-03-05T00:00:00Z,6,1,0,0
GA,GA_2020-03-05T00:00Z,2020-03-05T00:00:00Z,19,0,0,1
IB,IB_2020-03-05T00:00Z,2020-03-05T00:00:00Z,12,0,0,0
MC,MC_2020-03-05T00:00Z,2020-03-05T00:00:00Z,14,4,0,0
MD,MD_2020-03-05T00:00Z,2020-03-05T00:00:00Z,651,0,0,2
ML,ML_2020-03-05T00:00Z,2020-03-05T00:00:00Z,1,0,0,0
NC,NC_2020-03-05T00:00Z,2020-03-05T00:00:00Z,28,9,0,0
